Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
349,Riyad Mahrez\Riyad-Mahrez,dz ALG,FW,Manchester City,30-015,1991,22,1568,71,62.2,17.4,1.03,84,0.69,0.23,14,0.29,2.32,1.95,0.92,1.03,+1.03,-0.76,1.79,0.93,0.85,+0.85,-0.72,Matches
350,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,23-191,1997,11,490,45,20.2,5.4,0.93,85,0.74,1.11,11,1.48,1.64,1.48,1.11,0.37,+0.37,+0.14,1.43,1.24,0.19,+0.19,-0.02,Matches
351,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,MF,West Brom,23-191,1997,6,540,90,21.4,6.0,1.00,90,1.00,0.00,,0.00,1.00,0.33,0.67,-0.33,-0.33,+1.21,0.85,1.07,-0.22,-0.22,+0.94,Matches
352,Josh Maja\Josh-Maja,ng NGA,FW,Fulham,22-071,1998,7,505,72,20.0,5.6,1.07,82,0.54,0.18,12,0.00,1.71,0.89,0.36,0.54,+0.53,+1.16,1.32,0.77,0.55,+0.55,+0.90,Matches
353,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,28-332,1992,25,2079,83,82.5,23.1,1.00,88,0.87,0.09,28,0.00,1.60,1.60,1.13,0.48,+0.48,+0.48,1.90,1.13,0.78,+0.78,+1.25,Matches
354,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,26-307,1994,10,719,72,29.6,8.0,1.13,76,0.63,0.13,36,1.13,1.60,1.38,1.38,0.00,0.00,+0.89,1.29,1.32,-0.04,-0.03,+0.62,Matches
355,Fernando Marçal\Fernando-Marcal,br BRA,DF,Wolves,32-017,1989,12,615,51,24.4,6.8,1.03,76,0.74,0.74,17,0.29,1.67,1.18,1.32,-0.15,-0.15,+0.23,0.88,0.96,-0.09,-0.08,+0.05,Matches
356,Solly March\Solly-March,eng ENG,DF,Brighton,26-231,1994,21,1672,80,68.8,18.6,1.02,86,0.81,0.11,23,0.00,1.10,1.24,1.34,-0.11,-0.11,+0.60,1.48,1.00,0.48,+0.48,+0.19,Matches
357,Pablo Marí\Pablo-Mari,es ESP,DF,Arsenal,27-189,1993,6,540,90,22.2,6.0,1.00,90,1.00,0.00,,0.33,2.17,2.00,0.67,1.33,+1.33,+1.38,1.90,1.25,0.65,+0.65,+0.57,Matches
358,Christian Marques\Christian-Marques,ch SUI,DF,Wolves,18-052,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
359,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,25-093,1995,22,1480,67,58.7,16.4,1.04,78,0.30,0.30,31,0.06,2.05,2.07,1.16,0.91,+0.91,+0.22,1.65,1.26,0.38,+0.38,+0.01,Matches
360,David Martin\David-Martin,eng ENG,GK,West Ham,35-045,1986,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
361,Martinelli\Martinelli,br BRA,FW,Arsenal,19-263,2001,5,209,42,8.6,2.3,1.30,60,0.00,0.87,15,3.48,2.00,1.74,0.00,1.74,+1.72,+1.60,1.61,0.78,0.87,+0.84,+0.69,Matches
362,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Aston Villa,28-187,1992,26,2340,90,100.0,26.0,1.00,90,1.00,0.00,,0.00,1.54,1.46,1.04,0.42,+0.42,,1.49,1.28,0.21,+0.21,,Matches
363,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,27-121,1993,10,850,85,36.3,9.4,1.06,85,0.64,0.00,,0.00,1.70,1.81,1.28,0.53,+0.53,+0.29,1.51,1.16,0.34,+0.34,+0.16,Matches
364,Juan Mata\Juan-Mata,es ESP,FW,Manchester Utd,32-314,1988,7,338,48,13.4,3.8,1.05,72,0.00,0.79,16,2.89,2.71,2.37,0.79,1.58,+1.60,+0.90,1.95,0.50,1.45,+1.46,+1.25,Matches
365,Jean-Philippe Mateta\Jean-Philippe-Mateta,fr FRA,FW,Crystal Palace,23-253,1997,4,170,43,6.7,1.9,1.05,69,0.00,1.05,16,2.11,0.75,0.53,2.11,-1.58,-1.59,-1.05,0.26,3.05,-2.74,-2.78,-2.21,Matches
366,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,32-219,1988,15,915,61,36.3,10.2,0.98,86,0.88,0.49,12,1.18,2.27,1.76,1.37,0.39,+0.39,-0.67,1.61,1.23,0.38,+0.38,+0.01,Matches
367,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,29-212,1991,10,691,69,27.4,7.7,1.17,77,0.78,0.13,2,0.00,1.90,2.47,0.65,1.82,+1.82,+1.97,2.09,0.94,1.14,+1.15,+0.81,Matches
368,Neal Maupay\Neal-Maupay,fr FRA,FWMF,Brighton,24-206,1996,25,1870,75,77.0,20.8,1.06,82,0.58,0.14,25,0.05,1.00,1.11,1.35,-0.24,-0.24,+0.24,1.49,0.96,0.53,+0.53,+0.48,Matches
369,Luke Mbete-Tatu\Luke-Mbete-Tatu,eng ENG,DF,Manchester City,20-171,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
370,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,33-152,1987,18,1466,81,58.2,16.3,1.04,85,0.67,0.06,17,0.06,1.11,1.23,1.60,-0.37,-0.37,+0.57,0.81,1.30,-0.49,-0.49,+0.54,Matches
371,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,24-277,1996,21,1229,59,48.8,13.7,0.80,86,0.73,0.73,28,0.00,0.33,0.51,1.75,-1.24,-1.24,-0.41,0.89,1.66,-0.77,-0.78,-0.29,Matches
372,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,31-095,1989,24,2160,90,88.9,24.0,1.00,90,1.00,0.00,,0.08,1.13,1.25,1.79,-0.54,-0.54,-1.21,0.97,1.31,-0.34,-0.34,-0.33,Matches
373,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,30-116,1990,11,541,49,21.5,6.0,1.17,73,0.33,0.67,7,0.83,1.64,1.00,1.50,-0.50,-0.50,+0.14,0.62,1.08,-0.45,-0.45,+0.34,Matches
374,Thomas Mcgill\Thomas-Mcgill,eng ENG,GK,Brighton,20-348,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
375,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,26-141,1994,25,2250,90,96.2,25.0,1.00,90,1.00,0.00,,0.00,1.48,1.44,1.08,0.36,+0.36,-1.64,1.48,1.31,0.17,+0.17,-1.10,Matches
376,David McGoldrick\David-McGoldrick,ie IRL,FWMF,Sheffield Utd,33-099,1987,26,1622,62,64.4,18.0,1.06,77,0.50,0.39,23,0.11,0.54,0.67,1.44,-0.78,-0.78,+0.73,0.84,1.39,-0.55,-0.55,+0.22,Matches
377,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,21-106,1999,26,2227,86,88.4,24.7,0.97,90,0.93,0.08,36,0.00,1.04,0.77,1.34,-0.57,-0.57,+0.05,0.94,1.49,-0.55,-0.55,+0.08,Matches
378,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,24-090,1996,24,1521,63,60.4,16.9,1.01,85,0.83,0.41,11,0.12,1.88,2.13,1.07,1.07,+1.07,+0.61,1.57,1.25,0.32,+0.32,-0.15,Matches
379,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,31-166,1989,21,1883,90,74.7,20.9,1.00,90,0.96,0.00,,0.00,1.33,0.77,1.10,-0.33,-0.33,+0.94,0.91,1.60,-0.69,-0.69,-0.51,Matches
380,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,26-234,1994,6,504,84,20.0,5.6,1.07,84,0.71,0.00,,2.86,1.83,2.50,1.43,1.07,+1.07,-0.31,1.91,1.02,0.89,+0.89,-0.29,Matches
381,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Chelsea,29-007,1992,22,1980,90,81.5,22.0,1.00,90,1.00,0.00,,0.05,1.77,1.41,0.73,0.68,+0.68,+0.28,1.51,0.72,0.79,+0.79,+0.66,Matches
382,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,28-258,1992,20,1367,68,54.2,15.2,0.99,83,0.59,0.33,24,0.46,1.80,1.51,1.38,0.13,+0.13,-0.96,1.47,1.24,0.23,+0.23,+0.06,Matches
383,Illan Meslier\Illan-Meslier,fr FRA,GK,Leeds United,21-006,2000,25,2250,90,96.2,25.0,1.00,90,1.00,0.00,,0.00,1.40,1.72,1.72,0.00,0.00,+1.00,1.59,1.66,-0.08,-0.08,+0.94,Matches
384,Max Meyer\Max-Meyer,de GER,FWMF,Crystal Palace,25-171,1995,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
385,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,29-335,1991,24,1763,73,70.0,19.6,1.02,86,0.66,0.20,13,0.05,1.29,0.92,1.84,-0.92,-0.92,-1.04,0.73,1.60,-0.87,-0.87,-0.51,Matches
386,James Milner\James-Milner,eng ENG,MFDF,Liverpool,35-063,1986,19,726,38,28.8,8.1,0.99,70,0.37,1.36,15,0.49,1.47,1.11,0.86,0.25,+0.25,-0.20,1.49,1.30,0.20,+0.20,-0.51,Matches
387,Yerry Mina\Yerry-Mina,co COL,DF,Everton,26-166,1994,19,1637,86,70.0,18.2,1.04,86,0.99,0.00,,0.22,1.89,1.65,1.15,0.49,+0.49,+0.88,1.25,1.16,0.09,+0.09,+0.67,Matches
388,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Liverpool,26-051,1995,9,293,33,11.6,3.3,0.61,90,0.61,2.12,16,3.33,1.89,3.03,1.21,1.82,+1.84,+1.64,1.88,1.64,0.24,+0.24,-0.37,Matches
389,Takumi Minamino\Takumi-Minamino,jp JPN,MF,Southampton,26-051,1995,5,346,69,14.2,3.8,1.05,78,0.26,0.26,33,0.00,0.80,1.58,1.84,-0.26,-0.26,+0.17,1.16,1.08,0.05,+0.06,+0.42,Matches
390,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,27-360,1993,25,2204,88,94.2,24.5,1.02,88,0.98,0.00,,0.00,1.56,1.43,1.06,0.37,+0.37,-0.96,1.55,1.30,0.25,+0.25,+0.75,Matches
391,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,21-188,1999,13,1170,90,46.4,13.0,1.00,90,1.00,0.00,,0.62,1.38,1.15,1.54,-0.38,-0.38,+0.42,0.72,1.60,-0.88,-0.88,-0.30,Matches
392,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,26-173,1994,21,1049,50,41.6,11.7,0.85,89,0.77,0.94,15,0.09,0.81,0.94,1.45,-0.51,-0.51,-0.21,1.24,1.32,-0.08,-0.08,+0.17,Matches
393,Jakub Moder\Jakub-Moder,pl POL,MF,Brighton,21-335,1999,1,7,7,0.3,0.1,0.00,,0.00,10.0,7,70.0,0.00,0.00,0.00,0.00,0.00,+0.30,0.00,0.00,0.00,+0.23,-0.19,Matches
394,Jayson Molumby\Jayson-Molumby,ie IRL,MF,Brighton,21-214,1999,1,1,1,0.0,0.0,0,,0,1,1,5,3.00,0,0,0,0.00,+0.30,0.0,0.0,0.0,0.00,-0.42,Matches
395,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,37-046,1984,3,18,6,0.7,0.2,0.00,,0.00,15.0,6,40.0,3.00,5.00,0.00,5.00,+5.00,+4.46,4.50,0.50,4.00,+4.20,+4.03,Matches
396,Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,22-057,1999,26,2127,82,87.5,23.6,1.02,87,0.85,0.08,14,0.04,1.69,1.57,1.02,0.55,+0.55,-0.64,1.61,0.93,0.68,+0.67,+0.09,Matches
397,Lucas Moura\Lucas-Moura,br BRA,FWMF,Tottenham,28-207,1992,22,923,42,38.0,10.3,0.87,74,0.39,1.26,20,0.39,1.77,1.65,1.07,0.58,+0.59,-0.13,1.54,0.92,0.62,+0.62,+0.68,Matches
398,Lys Mousset\Lys-Mousset,fr FRA,FWMF,Sheffield Utd,25-028,1996,7,236,34,9.4,2.6,0.77,61,0.00,1.92,23,2.31,0.00,0.38,1.92,-1.54,-1.53,-0.54,1.08,1.23,-0.15,-0.13,+0.55,Matches
399,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,34-181,1986,26,1940,75,77.0,21.6,1.02,86,0.60,0.19,11,0.05,1.23,0.97,1.48,-0.51,-0.51,-0.82,1.08,1.27,-0.19,-0.19,-0.28,Matches
400,Joel Mumbongo\Joel-Mumbongo,se SWE,FW,Burnley,22-058,1999,3,39,13,1.5,0.4,0.00,,0.00,7.50,13,12.5,0.33,0.00,2.50,-2.50,-2.31,-1.76,0.50,1.00,-0.50,-0.46,+0.10,Matches
401,Jacob Murphy\Jacob-Murphy,eng ENG,DFFW,Newcastle Utd,26-012,1995,15,783,52,32.2,8.7,0.92,82,0.57,0.80,18,0.80,0.67,1.03,1.95,-0.92,-0.92,-0.43,0.87,1.53,-0.64,-0.65,-0.26,Matches
402,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,28-325,1992,3,47,16,1.9,0.5,0.00,,0.00,6.00,16,12.0,2.00,0.00,2.00,-2.00,-1.91,-2.22,0.20,2.60,-2.40,-2.35,-2.61,Matches
403,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,Aston Villa,27-048,1994,9,444,49,19.0,4.9,1.02,85,0.82,0.82,4,3.47,2.44,0.82,0.20,0.61,+0.61,+0.23,1.49,0.80,0.67,+0.67,+0.57,Matches
404,Richard Nartey\Richard-Nartey,eng ENG,DF,Burnley,22-183,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
405,Iliman Ndiaye\Iliman-Ndiaye,fr FRA,MF,Sheffield Utd,21-229,1999,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
406,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MFDF,Leicester City,24-082,1996,16,1312,82,52.1,14.6,1.03,86,0.89,0.07,22,0.07,2.25,2.05,1.03,1.03,+1.03,+0.95,1.39,1.21,0.18,+0.18,-0.05,Matches
407,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Tottenham,24-070,1996,24,1611,67,66.3,17.9,1.23,72,0.28,0.11,15,0.11,1.63,1.73,0.89,0.84,+0.84,+0.51,1.18,1.22,-0.04,-0.04,-0.71,Matches
408,Reiss Nelson\Reiss-Nelson,eng ENG,FW,Arsenal,21-088,1999,2,71,36,2.9,0.8,0.00,,0.00,2.50,36,0.00,0.50,0.00,0.00,0.00,0.00,-0.27,0.87,1.38,-0.50,-0.50,-0.73,Matches
409,Pedro Neto\Pedro-Neto,pt POR,FWMF,Wolves,20-364,2000,28,2339,84,92.8,26.0,1.04,86,0.65,0.04,21,0.00,1.25,1.08,1.31,-0.23,-0.23,+1.26,1.02,1.14,-0.12,-0.12,+0.06,Matches
410,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,23-360,1997,27,2004,74,79.5,22.3,1.03,85,0.72,0.18,14,0.04,1.30,0.94,1.39,-0.45,-0.45,-0.62,0.96,1.22,-0.27,-0.27,-0.70,Matches
411,Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,Arsenal,21-282,1999,14,327,23,13.5,3.6,0.83,65,0.00,3.06,12,1.94,1.07,0.83,1.67,-0.83,-0.83,-1.25,1.08,0.94,0.14,+0.15,-0.07,Matches
412,Niels Nkounkou\Niels-Nkounkou,fr FRA,DF,Everton,20-127,2000,1,68,68,2.9,0.8,1.25,68,0.00,0.00,,16.3,0.00,0.00,1.25,-1.25,-1.32,-1.60,0.50,2.00,-1.38,-1.51,-1.44,Matches
413,Dan Nlundulu\Dan-Nlundulu,eng ENG,FW,Southampton,22-031,1999,11,106,10,4.4,1.2,0.00,,0.00,9.17,10,7.50,1.00,0.00,0.83,-0.83,-0.85,-0.46,1.58,1.75,-0.17,-0.16,+0.15,Matches
414,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,33-304,1987,14,314,22,13.4,3.5,0.86,67,0.29,3.14,10,2.29,2.07,0.86,2.00,-1.14,-1.15,-1.72,0.80,1.83,-1.00,-1.02,-1.45,Matches
415,Will Norris\Will-Norris,eng ENG,GK,Burnley,27-208,1993,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
416,Oliver Norwood\Oliver-Norwood,nir NIR,MF,Sheffield Utd,29-330,1991,22,1358,62,53.9,15.1,1.06,74,0.46,0.40,29,0.33,0.59,0.53,1.72,-1.19,-1.19,-0.34,0.83,1.51,-0.68,-0.68,-0.10,Matches
417,Jack O'Connell\Jack-OConnell,eng ENG,DF,Sheffield Utd,26-344,1994,2,180,90,7.1,2.0,1.00,90,1.00,0.00,,0.00,0.00,0.00,1.50,-1.50,-1.50,-0.50,0.75,1.05,-0.30,-0.32,+0.33,Matches
418,Dara O'Shea\Dara-OShea,ie IRL,DF,West Brom,22-004,1999,21,1713,82,68.0,19.0,1.00,86,0.95,0.11,35,0.26,0.57,0.74,2.32,-1.58,-1.58,-0.91,0.69,1.79,-1.10,-1.10,-0.45,Matches
419,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,20-245,2000,1,14,14,0.6,0.2,0.00,,0.00,5.00,14,40.0,3.00,0.00,0.00,0.00,0.00,+0.41,0.50,0.00,0.00,+0.15,+0.46,Matches
420,Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,32-285,1988,3,270,90,10.7,3.0,1.00,90,1.00,0.00,,4.33,0.00,1.00,3.33,-2.33,-2.33,-2.17,0.90,1.70,-0.80,-0.81,-0.71,Matches
421,Ademipo Odubeko\Ademipo-Odubeko,ng NGA,FW,West Ham,18-138,2002,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
422,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,32-289,1988,23,2042,89,87.3,22.7,1.01,89,0.97,0.00,,0.00,1.70,1.45,1.23,0.22,+0.22,-0.99,1.34,1.14,0.21,+0.20,-0.27,Matches
423,Jakub Ojrzynski\Jakub-Ojrzynski,pl POL,GK,Liverpool,18-017,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
424,Robin Olsen\Robin-Olsen,se SWE,GK,Everton,31-059,1990,5,450,90,19.2,5.0,1.00,90,1.00,0.00,,2.60,1.40,1.60,1.60,0.00,0.00,-0.29,1.14,1.66,-0.52,-0.52,-0.50,Matches
425,Josh Onomah\Josh-Onomah,eng ENG,MF,Fulham,23-315,1997,5,145,29,5.8,1.6,1.25,66,0.00,1.88,5,6.25,0.80,0.63,4.38,-3.75,-3.72,-3.53,0.75,2.06,-1.38,-1.34,-1.23,Matches
426,Tyler Onyango\Tyler-Onyango,eng ENG,MF,Everton,18-004,2003,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
427,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,25-324,1995,9,186,21,7.4,2.1,0.95,68,0.00,3.33,7,6.67,1.33,0.95,0.00,0.95,+0.97,+0.62,1.43,0.67,0.71,+0.75,+0.20,Matches
428,Ben Osborn\Ben-Osborn,eng ENG,MFDF,Sheffield Utd,26-215,1994,15,911,61,36.2,10.1,0.89,82,0.59,0.59,29,0.89,0.47,0.20,1.68,-1.49,-1.48,-0.70,0.86,1.58,-0.72,-0.72,-0.14,Matches
429,Nicolás Otamendi\Nicolas-Otamendi,ar ARG,DF,Manchester City,33-024,1988,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
430,Owen Otasowie\Owen-Otasowie,us USA,MF,Wolves,19-322,2001,5,117,23,4.6,1.3,0.77,59,0.00,3.08,15,10.0,1.00,2.31,3.08,-0.77,-0.77,-0.47,1.15,1.85,-0.69,-0.70,-0.61,Matches
431,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,FWMF,Liverpool,27-205,1993,8,219,27,8.7,2.4,0.83,56,0.00,2.50,18,3.75,0.88,1.25,2.08,-0.83,-0.82,-1.33,1.38,1.38,0.00,-0.01,-0.63,Matches
432,Cole Palmer\Cole-Palmer,eng ENG,MF,Manchester City,18-306,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
433,Emerson Palmieri\Emerson-Palmieri,it ITA,DF,Chelsea,26-217,1994,2,90,45,3.7,1.0,0.00,,0.00,2.00,45,13.0,3.00,2.00,0.00,2.00,+2.00,+1.42,2.10,0.80,1.30,+1.30,+0.66,Matches
434,Thomas Partey\Thomas-Partey,gh GHA,MF,Arsenal,27-268,1993,13,783,60,32.2,8.7,1.15,73,0.34,0.34,18,0.00,1.15,0.92,0.92,0.00,0.00,-0.38,1.20,1.00,0.18,+0.19,-0.03,Matches
435,Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,33-021,1988,28,2520,90,100.0,28.0,1.00,90,1.00,0.00,,0.00,1.25,1.00,1.32,-0.32,-0.32,,1.04,1.17,-0.13,-0.13,,Matches
436,Bailey Peacock-Farrell\Bailey-Peacock-Farrell,nir NIR,GK,Burnley,24-130,1996,1,90,90,3.6,1.0,1.00,90,1.00,0.00,,24.0,0.00,0.00,5.00,-5.00,-5.00,-4.59,0.40,2.80,-2.40,-2.41,-1.91,Matches
437,Lee Peltier\Lee-Peltier,eng ENG,DF,West Brom,34-087,1986,4,229,57,9.1,2.5,1.20,75,0.80,0.40,4,5.20,0.50,0.40,3.20,-2.80,-2.75,-1.61,0.48,1.28,-0.80,-0.78,+0.20,Matches
438,Nicolas Pépé\Nicolas-Pepe,ci CIV,FW,Arsenal,25-283,1995,19,995,52,40.9,11.1,0.90,78,0.27,0.81,24,0.45,1.21,1.08,1.44,-0.36,-0.36,-1.05,1.31,1.64,-0.33,-0.34,-0.93,Matches
439,Matheus Pereira\Matheus-Pereira,br BRA,MFFW,West Brom,24-307,1996,24,1813,76,71.9,20.1,1.04,84,0.70,0.15,20,0.00,0.71,0.90,1.84,-0.95,-0.94,+1.22,0.83,1.70,-0.88,-0.87,+0.30,Matches
440,Ricardo Pereira\Ricardo-Pereira,pt POR,DFFW,Leicester City,27-153,1993,9,683,76,27.1,7.6,0.92,88,0.79,0.26,34,0.26,1.89,1.45,1.18,0.26,+0.26,-0.42,1.29,1.51,-0.21,-0.22,-0.57,Matches
441,Ayoze Pérez\Ayoze-Perez,es ESP,FWMF,Leicester City,27-228,1993,16,883,55,35.0,9.8,1.12,73,0.41,0.51,17,0.41,1.75,1.84,1.12,0.71,+0.71,+0.22,1.55,0.97,0.58,+0.58,+0.59,Matches
442,Taylor Perry\Taylor-Perry,eng ENG,MF,Wolves,19-236,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
443,Kalvin Phillips\Kalvin-Phillips,eng ENG,MF,Leeds United,25-096,1995,18,1572,87,67.2,17.5,1.03,87,0.91,0.00,,0.00,1.61,1.83,1.54,0.29,+0.29,+0.99,1.67,1.64,0.03,+0.03,+0.42,Matches
444,Matt Phillips\Matt-Phillips,sco SCO,MFDF,West Brom,29-360,1991,23,1048,46,41.6,11.6,1.03,74,0.26,0.95,14,0.09,0.65,0.52,1.98,-1.47,-1.46,-0.30,0.65,1.59,-0.95,-0.94,+0.02,Matches
445,Nathaniel Phillips\Nathaniel-Phillips,eng ENG,DF,Liverpool,23-352,1997,9,736,82,29.2,8.2,0.85,90,0.85,0.24,53,1.59,1.56,1.22,0.85,0.37,+0.37,-0.04,1.39,0.96,0.43,+0.43,-0.19,Matches
446,Jaden Philogene Bidace\Jaden-Philogene-Bidace,eng ENG,FW,Aston Villa,18-294,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
447,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,27-001,1994,21,1890,90,80.8,21.0,1.00,90,1.00,0.00,,0.10,1.86,1.48,1.19,0.29,+0.29,+0.29,1.23,1.25,-0.01,-0.01,+0.50,Matches
448,Erik Pieters\Erik-Pieters,nl NED,DFMF,Burnley,32-213,1988,17,1054,62,41.8,11.7,0.85,88,0.68,0.60,25,0.43,1.29,0.85,1.28,-0.43,-0.43,+0.25,1.01,1.64,-0.63,-0.63,-0.12,Matches
449,Daniel Podence\Daniel-Podence,pt POR,FWMF,Wolves,25-138,1995,18,1316,73,52.2,14.6,1.16,75,0.21,0.07,36,0.00,1.39,0.96,1.16,-0.21,-0.21,+0.24,0.96,1.11,-0.15,-0.15,-0.06,Matches
450,Paul Pogba\Paul-Pogba,fr FRA,MFFW,Manchester Utd,27-358,1993,19,1349,71,53.5,15.0,1.00,83,0.80,0.27,25,0.13,1.74,1.47,1.13,0.33,+0.33,-1.05,1.33,1.38,-0.05,-0.05,-0.92,Matches
451,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,28-323,1992,27,2430,90,96.4,27.0,1.00,90,1.00,0.00,,0.00,1.11,0.74,1.15,-0.41,-0.41,+4.59,0.93,1.42,-0.49,-0.49,+1.91,Matches
452,Dennis Praet\Dennis-Praet,be BEL,MFFW,Leicester City,26-298,1994,13,654,50,26.0,7.3,1.23,67,0.00,0.55,13,0.41,2.15,1.64,1.10,0.55,+0.55,-0.03,1.52,1.05,0.48,+0.48,+0.38,Matches
453,Davy Pröpper\Davy-Propper,nl NED,MF,Brighton,29-187,1991,5,197,39,8.1,2.2,0.91,67,0.00,1.36,21,3.64,1.00,0.45,0.91,-0.45,-0.46,-0.17,1.09,1.68,-0.59,-0.60,-1.10,Matches
454,Christian Pulisic\Christian-Pulisic,us USA,FWMF,Chelsea,22-171,1998,17,1012,60,41.6,11.2,0.80,88,0.54,0.71,28,0.09,1.59,1.25,1.16,0.09,+0.09,-0.93,1.45,1.04,0.41,+0.41,-0.43,Matches
455,Aaron Ramsdale\Aaron-Ramsdale,eng ENG,GK,Sheffield Utd,22-298,1998,28,2520,90,100.0,28.0,1.00,90,1.00,0.00,,0.00,0.50,0.57,1.61,-1.04,-1.04,,0.87,1.50,-0.63,-0.63,,Matches
456,Jacob Ramsey\Jacob-Ramsey,eng ENG,MF,Aston Villa,19-284,2001,12,333,28,14.2,3.7,0.81,78,0.00,2.43,11,1.62,1.67,0.27,0.81,-0.54,-0.54,-1.12,1.22,1.46,-0.24,-0.25,-0.54,Matches
457,Kayne Ramsey\Kayne-Ramsey,eng ENG,DF,Southampton,20-149,2000,1,90,90,3.7,1.0,1.00,90,1.00,0.00,,8.00,0.00,0.00,9.00,-9.00,-9.00,-8.92,0.50,3.70,-3.20,-3.21,-3.02,Matches
458,Darren Randolph\Darren-Randolph,ie IRL,GK,West Ham,33-300,1987,2,180,90,7.7,2.0,1.00,90,1.00,0.00,,9.50,1.50,1.00,1.00,0.00,0.00,-0.37,1.45,0.45,1.00,+0.98,+0.80,Matches
459,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,23-128,1997,28,2286,82,90.7,25.4,1.02,86,0.75,0.08,26,0.00,1.93,1.89,1.14,0.75,+0.75,-0.79,1.50,1.12,0.37,+0.37,-0.05,Matches
460,Tim Ream\Tim-Ream,us USA,DF,Fulham,33-154,1987,5,450,90,17.9,5.0,1.00,90,1.00,0.00,,4.60,0.20,0.40,2.00,-1.60,-1.60,-1.47,0.88,1.74,-0.84,-0.84,-0.82,Matches
461,Nathan Redmond\Nathan-Redmond,eng ENG,MFFW,Southampton,27-002,1994,18,964,54,39.7,10.7,0.84,84,0.47,0.84,23,0.09,1.17,1.12,1.68,-0.56,-0.56,-0.25,1.10,1.18,-0.08,-0.08,+0.37,Matches
