Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
382,Antonee Robinson\Antonee-Robinson,us USA,DF,Fulham,23-212,1997,22,19,1701,18.9,0.00,0.00,0.00,0.00,0.00,0.21,0.05,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.08,0.02,0.06,0.09,0.02,0.09,Matches
383,Callum Robinson\Callum-Robinson,ie IRL,FWMF,West Brom,26-034,1995,21,15,1184,13.2,0.15,0.00,0.15,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15,0.13,0.13,0.05,0.17,0.13,0.04,0.17,0.13,0.17,Matches
384,Jack Robinson\Jack-Robinson,eng ENG,DF,Sheffield Utd,27-188,1993,8,6,607,6.7,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,0.05,0.00,0.05,0.05,0.05,Matches
385,Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FWMF,West Brom,31-291,1989,12,0,253,2.8,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.07,0.11,0.05,0.07,0.11,0.05,0.11,Matches
386,Marek Rodák\Marek-Rodak,sk SVK,GK,Fulham,24-085,1996,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
387,Joe Rodon\Joe-Rodon,wal WAL,DF,Tottenham,23-137,1997,7,4,372,4.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
388,Rodri\Rodri,es ESP,MF,Manchester City,24-259,1996,26,24,2083,23.1,0.04,0.04,0.00,0.04,0.04,0.13,0.00,0.04,0.04,0.09,0.00,0.04,0.08,0.05,0.06,0.11,0.08,0.07,0.15,0.05,0.11,Matches
389,Rodrigo\Rodrigo,es ESP,MF,Leeds United,30-002,1991,18,12,988,11.0,0.27,0.09,0.27,0.00,0.00,0.09,0.00,0.27,0.09,0.36,0.27,0.36,0.34,0.34,0.15,0.49,0.33,0.16,0.49,0.33,0.49,Matches
390,James Rodríguez\James-Rodriguez,co COL,FWMF,Everton,29-239,1991,18,16,1344,14.9,0.34,0.27,0.34,0.00,0.00,0.20,0.00,0.33,0.27,0.60,0.33,0.60,0.17,0.17,0.28,0.46,0.18,0.28,0.46,0.18,0.46,Matches
391,Jay Rodriguez\Jay-Rodriguez,eng ENG,FWMF,Burnley,31-222,1989,23,12,1117,12.4,0.08,0.16,0.08,0.00,0.00,0.24,0.00,0.08,0.16,0.24,0.08,0.24,0.11,0.11,0.10,0.21,0.11,0.10,0.21,0.11,0.21,Matches
392,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,29-165,1991,20,20,1732,19.2,0.05,0.05,0.05,0.00,0.00,0.31,0.00,0.05,0.05,0.10,0.05,0.10,0.02,0.02,0.06,0.08,0.02,0.06,0.08,0.02,0.08,Matches
393,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,28-005,1993,12,12,1080,12.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.02,0.04,0.02,0.02,0.04,0.02,0.04,Matches
394,Mathew Ryan\Mathew-Ryan,au AUS,GK,Arsenal,28-334,1992,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
395,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,28-334,1992,11,11,990,11.0,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
396,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,FWMF,Newcastle Utd,23-361,1997,16,12,956,10.6,0.19,0.28,0.19,0.00,0.00,0.00,0.00,0.19,0.28,0.47,0.19,0.47,0.11,0.11,0.22,0.33,0.11,0.21,0.33,0.11,0.33,Matches
397,Romain Saïss\Romain-Saiss,ma MAR,DF,Wolves,30-347,1990,19,19,1687,18.7,0.16,0.00,0.16,0.00,0.00,0.05,0.00,0.16,0.00,0.16,0.16,0.16,0.12,0.12,0.01,0.13,0.12,0.01,0.13,0.12,0.13,Matches
398,Bukayo Saka\Bukayo-Saka,eng ENG,FWDF,Arsenal,19-184,2001,23,22,1951,21.7,0.23,0.09,0.23,0.00,0.00,0.05,0.00,0.23,0.09,0.32,0.23,0.32,0.28,0.28,0.17,0.45,0.28,0.17,0.45,0.28,0.45,Matches
399,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,31-023,1990,4,3,276,3.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
400,Mohamed Salah\Mohamed-Salah,eg EGY,FW,Liverpool,28-266,1992,27,25,2253,25.0,0.68,0.12,0.44,0.24,0.24,0.00,0.00,0.68,0.12,0.80,0.44,0.56,0.56,0.38,0.14,0.53,0.56,0.15,0.71,0.38,0.53,Matches
401,Mohammed Salisu\Mohammed-Salisu,gh GHA,DF,Southampton,21-325,1999,4,3,261,2.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,0.04,0.00,0.04,0.04,0.04,Matches
402,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,24-269,1996,14,13,1126,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,0.06,0.00,0.06,0.06,0.06,Matches
403,Robert Sánchez\Robert-Sanchez,es ESP,GK,Brighton,23-110,1997,16,16,1440,16.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
404,Morgan Sanson\Morgan-Sanson,fr FRA,MF,Aston Villa,26-202,1994,6,1,131,1.5,0.00,0.00,0.00,0.00,0.00,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
405,Romaine Sawyers\Romaine-Sawyers,kn SKN,MF,West Brom,29-126,1991,19,17,1487,16.5,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.03,0.01,0.02,0.03,0.01,0.03,Matches
406,Dane Scarlett\Dane-Scarlett,eng ENG,FW,Tottenham,16-349,2004,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
407,Fabian Schär\Fabian-Schar,ch SUI,DF,Newcastle Utd,29-078,1991,16,13,1210,13.4,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,0.03,0.00,0.03,0.03,0.03,Matches
408,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,MF,Crystal Palace,28-075,1992,17,12,1009,11.2,0.18,0.09,0.18,0.00,0.00,0.18,0.00,0.18,0.09,0.27,0.18,0.27,0.12,0.12,0.08,0.20,0.12,0.08,0.20,0.12,0.20,Matches
409,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,34-123,1986,28,28,2520,28.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
410,Nélson Semedo\Nelson-Semedo,pt POR,DF,Wolves,27-112,1993,25,25,2213,24.6,0.00,0.04,0.00,0.00,0.00,0.16,0.00,0.00,0.04,0.04,0.00,0.04,0.04,0.04,0.03,0.07,0.05,0.03,0.07,0.05,0.07,Matches
411,Jamie Shackleton\Jamie-Shackleton,eng ENG,MFDF,Leeds United,21-151,1999,12,3,460,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.05,0.05,0.00,0.05,Matches
412,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,MFFW,Liverpool,29-149,1991,12,5,522,5.8,0.00,0.34,0.00,0.00,0.00,0.34,0.00,0.00,0.34,0.34,0.00,0.34,0.07,0.07,0.41,0.47,0.06,0.41,0.47,0.06,0.47,Matches
413,Billy Sharp\Billy-Sharp,eng ENG,FW,Sheffield Utd,35-031,1986,15,6,645,7.2,0.42,0.00,0.14,0.28,0.28,0.14,0.00,0.42,0.00,0.42,0.14,0.14,0.38,0.17,0.08,0.25,0.38,0.08,0.46,0.17,0.25,Matches
414,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,25-239,1995,24,22,1934,21.5,0.05,0.23,0.05,0.00,0.00,0.28,0.00,0.05,0.23,0.28,0.05,0.28,0.02,0.02,0.18,0.20,0.02,0.18,0.21,0.02,0.21,Matches
415,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,29-009,1992,19,18,1627,18.1,0.06,0.06,0.06,0.00,0.00,0.22,0.00,0.06,0.06,0.11,0.06,0.11,0.09,0.09,0.08,0.18,0.09,0.08,0.17,0.09,0.17,Matches
416,Shola Shoretire\Shola-Shoretire,eng ENG,FW,Manchester Utd,17-034,2004,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
417,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MF,Everton,31-181,1989,25,15,1435,15.9,0.25,0.25,0.13,0.13,0.13,0.06,0.00,0.25,0.25,0.50,0.13,0.38,0.23,0.13,0.22,0.35,0.23,0.22,0.45,0.13,0.35,Matches
418,Bernardo Silva\Bernardo-Silva,pt POR,MFFW,Manchester City,26-210,1994,20,18,1563,17.4,0.11,0.17,0.11,0.00,0.00,0.17,0.00,0.12,0.17,0.29,0.12,0.29,0.13,0.13,0.14,0.28,0.13,0.15,0.28,0.13,0.28,Matches
419,Fábio Silva\Fabio-Silva,pt POR,FW,Wolves,18-232,2002,22,6,802,8.9,0.22,0.00,0.11,0.11,0.11,0.22,0.00,0.22,0.00,0.22,0.11,0.11,0.43,0.35,0.04,0.38,0.43,0.04,0.47,0.35,0.39,Matches
420,Thiago Silva\Thiago-Silva,br BRA,DF,Chelsea,36-167,1984,17,17,1457,16.2,0.12,0.00,0.12,0.00,0.00,0.19,0.00,0.12,0.00,0.12,0.12,0.12,0.05,0.05,0.01,0.06,0.05,0.01,0.06,0.05,0.06,Matches
421,Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Tottenham,31-204,1989,20,14,1419,15.8,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.03,0.05,0.02,0.03,0.05,0.02,0.05,Matches
422,Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,32-263,1988,1,0,20,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.19,0.13,0.32,0.19,0.32,Matches
423,William Smallbone\William-Smallbone,ie IRL,MF,Southampton,21-015,2000,3,2,172,1.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,0.04,0.00,0.04,0.04,0.04,Matches
424,Emile Smith-Rowe\Emile-Smith-Rowe,eng ENG,MFFW,Arsenal,20-223,2000,12,11,852,9.5,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.42,0.00,0.42,0.11,0.11,0.21,0.32,0.10,0.21,0.32,0.10,0.32,Matches
425,Robert Snodgrass\Robert-Snodgrass,sco SCO,FWDF,West Ham,33-182,1987,3,0,5,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
426,Robert Snodgrass\Robert-Snodgrass,sco SCO,MFFW,West Brom,33-182,1987,7,6,506,5.6,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.05,0.09,0.02,0.06,0.08,0.02,0.08,Matches
427,Cédric Soares\Cedric-Soares,pt POR,DF,Arsenal,29-189,1991,8,7,610,6.8,0.00,0.15,0.00,0.00,0.00,0.15,0.00,0.00,0.15,0.15,0.00,0.15,0.03,0.03,0.13,0.15,0.02,0.13,0.15,0.02,0.15,Matches
428,Tomáš Souček\Tomas-Soucek,cz CZE,MF,West Ham,26-009,1995,26,26,2339,26.0,0.31,0.00,0.31,0.00,0.00,0.15,0.04,0.31,0.00,0.31,0.31,0.31,0.22,0.22,0.04,0.27,0.22,0.04,0.27,0.22,0.27,Matches
429,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Leicester City,24-289,1996,15,11,1099,12.2,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.01,0.03,0.02,0.01,0.03,0.02,0.03,Matches
430,Zack Steffen\Zack-Steffen,us USA,GK,Manchester City,25-340,1995,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
431,Dale Stephens\Dale-Stephens,eng ENG,MF,Burnley,31-269,1989,7,3,261,2.9,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,0.06,0.00,0.06,0.06,0.06,Matches
432,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,27-040,1994,12,11,1025,11.4,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.04,0.05,0.02,0.03,0.06,0.02,0.06,Matches
433,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,26-090,1994,25,23,2058,22.9,0.39,0.22,0.39,0.00,0.04,0.09,0.00,0.39,0.22,0.61,0.39,0.61,0.43,0.39,0.14,0.53,0.43,0.14,0.57,0.40,0.53,Matches
434,Enda Stevens\Enda-Stevens,ie IRL,DF,Sheffield Utd,30-242,1990,20,20,1800,20.0,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.07,0.04,0.03,0.07,0.04,0.07,Matches
435,John Stones\John-Stones,eng ENG,DF,Manchester City,26-284,1994,17,17,1530,17.0,0.18,0.00,0.18,0.00,0.00,0.00,0.00,0.18,0.00,0.18,0.18,0.18,0.08,0.08,0.01,0.08,0.08,0.00,0.08,0.08,0.08,Matches
436,Pascal Struijk\Pascal-Struijk,nl NED,DFMF,Leeds United,21-209,1999,17,15,1332,14.8,0.07,0.00,0.07,0.00,0.00,0.14,0.00,0.07,0.00,0.07,0.07,0.07,0.12,0.12,0.01,0.13,0.12,0.00,0.13,0.12,0.13,Matches
437,Japhet Tanganga\Japhet-Tanganga,eng ENG,DF,Tottenham,21-342,1999,2,2,135,1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
438,Matt Targett\Matt-Targett,eng ENG,DF,Aston Villa,25-171,1995,26,26,2324,25.8,0.00,0.04,0.00,0.00,0.00,0.19,0.00,0.00,0.04,0.04,0.00,0.04,0.01,0.01,0.06,0.07,0.01,0.06,0.07,0.01,0.07,Matches
439,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,28-109,1992,26,26,2340,26.0,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.02,0.08,0.06,0.02,0.08,0.06,0.08,Matches
440,Percy Tau\Percy-Tau,za RSA,FWMF,Brighton,26-299,1994,2,1,85,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
441,Sidnei Tavares\Sidnei-Tavares,pt POR,MF,Leicester City,19-160,2001,2,1,85,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,0.07,0.00,0.07,0.07,0.07,Matches
442,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,27-171,1993,21,21,1738,19.3,0.00,0.05,0.00,0.00,0.00,0.05,0.00,0.00,0.05,0.05,0.00,0.05,0.01,0.01,0.04,0.05,0.00,0.04,0.05,0.00,0.05,Matches
443,Neil Taylor\Neil-Taylor,wal WAL,DF,Aston Villa,32-029,1989,1,0,16,0.2,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
444,Allan Tchaptchet\Allan-Tchaptchet,fr FRA,DF,Southampton,19-077,2001,1,0,13,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
445,Nathan Tella\Nathan-Tella,eng ENG,FWMF,Southampton,21-246,1999,9,2,336,3.7,0.00,0.00,0.00,0.00,0.00,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14,0.14,0.00,0.14,0.14,0.14,Matches
446,Alex Telles\Alex-Telles,br BRA,DF,Manchester Utd,28-083,1992,7,6,510,5.7,0.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.35,0.00,0.35,0.02,0.02,0.14,0.16,0.03,0.14,0.16,0.03,0.16,Matches
447,Kenny Tete\Kenny-Tete,nl NED,DF,Fulham,25-150,1995,14,12,957,10.6,0.00,0.09,0.00,0.00,0.00,0.19,0.00,0.00,0.09,0.09,0.00,0.09,0.01,0.01,0.14,0.15,0.01,0.14,0.15,0.01,0.15,Matches
448,Luke Thomas\Luke-Thomas,eng ENG,DF,Leicester City,19-271,2001,6,6,405,4.5,0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,0.02,0.01,0.03,0.02,0.03,Matches
449,Youri Tielemans\Youri-Tielemans,be BEL,MF,Leicester City,23-305,1997,28,27,2457,27.3,0.22,0.11,0.15,0.07,0.07,0.22,0.00,0.22,0.11,0.33,0.15,0.26,0.13,0.07,0.07,0.14,0.13,0.07,0.20,0.07,0.14,Matches
450,Kieran Tierney\Kieran-Tierney,sco SCO,DF,Arsenal,23-276,1997,20,20,1790,19.9,0.05,0.05,0.05,0.00,0.00,0.20,0.00,0.05,0.05,0.10,0.05,0.10,0.02,0.02,0.17,0.19,0.02,0.17,0.19,0.02,0.19,Matches
451,James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,31-344,1989,5,4,388,4.3,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,0.02,0.00,0.02,0.02,0.02,Matches
452,Fikayo Tomori\Fikayo-Tomori,eng ENG,DF,Chelsea,23-079,1997,1,0,45,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
453,Ferrán Torres\Ferran-Torres,es ESP,FW,Manchester City,21-007,2000,15,9,803,8.9,0.22,0.22,0.22,0.00,0.00,0.11,0.00,0.22,0.22,0.45,0.22,0.45,0.29,0.29,0.13,0.43,0.29,0.13,0.43,0.29,0.43,Matches
454,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,29-274,1991,5,0,48,0.5,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.00,0.25,0.25,0.00,0.25,Matches
455,Andros Townsend\Andros-Townsend,eng ENG,MFFW,Crystal Palace,29-235,1991,26,20,1798,20.0,0.05,0.20,0.05,0.00,0.00,0.00,0.00,0.05,0.20,0.25,0.05,0.25,0.08,0.08,0.13,0.20,0.08,0.12,0.20,0.08,0.20,Matches
456,Conor Townsend\Conor-Townsend,eng ENG,DF,West Brom,28-004,1993,15,15,1334,14.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.07,0.09,0.02,0.07,0.09,0.02,0.09,Matches
457,Adama Traoré\Adama-Traore,es ESP,FWDF,Wolves,25-042,1996,27,19,1873,20.8,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.18,0.23,0.05,0.18,0.23,0.05,0.23,Matches
458,Bertrand Traoré\Bertrand-Traore,bf BFA,FW,Aston Villa,25-183,1995,24,17,1446,16.1,0.31,0.19,0.31,0.00,0.00,0.00,0.00,0.31,0.19,0.50,0.31,0.50,0.30,0.30,0.09,0.39,0.30,0.09,0.39,0.30,0.39,Matches
459,Trézéguet\Trezeguet,eg EGY,FW,Aston Villa,26-158,1994,17,9,911,10.1,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10,0.27,0.27,0.19,0.46,0.27,0.19,0.46,0.27,0.46,Matches
460,Leandro Trossard\Leandro-Trossard,be BEL,FWMF,Brighton,26-094,1994,24,20,1826,20.3,0.10,0.20,0.10,0.00,0.00,0.10,0.00,0.10,0.20,0.30,0.10,0.30,0.19,0.19,0.17,0.35,0.19,0.17,0.35,0.19,0.35,Matches
461,Kostas Tsimikas\Kostas-Tsimikas,gr GRE,DF,Liverpool,24-300,1996,1,0,6,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
462,Axel Tuanzebe\Axel-Tuanzebe,eng ENG,DF,Manchester Utd,23-114,1997,6,1,134,1.5,0.00,0.00,0.00,0.00,0.00,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
463,Cengiz Ünder\Cengiz-Under,tr TUR,MFFW,Leicester City,23-237,1997,9,1,281,3.1,0.00,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.64,0.00,0.64,0.10,0.10,0.58,0.65,0.08,0.57,0.65,0.08,0.65,Matches
464,Yan Valery\Yan-Valery,fr FRA,DFMF,Southampton,22-014,1999,3,1,103,1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.27,0.00,0.27,0.27,0.00,0.27,0.27,0.27,Matches
465,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,34-056,1987,24,21,1957,21.7,0.55,0.23,0.28,0.28,0.32,0.05,0.00,0.55,0.23,0.78,0.28,0.51,0.69,0.44,0.12,0.56,0.68,0.12,0.80,0.44,0.56,Matches
466,Joël Veltman\Joel-Veltman,nl NED,DF,Brighton,29-052,1992,21,18,1651,18.3,0.05,0.00,0.05,0.00,0.00,0.16,0.00,0.05,0.00,0.05,0.05,0.05,0.06,0.06,0.05,0.11,0.06,0.05,0.11,0.06,0.11,Matches
467,Jannik Vestergaard\Jannik-Vestergaard,dk DEN,DF,Southampton,28-217,1992,19,18,1665,18.5,0.16,0.00,0.16,0.00,0.00,0.11,0.00,0.16,0.00,0.16,0.16,0.16,0.09,0.09,0.02,0.12,0.09,0.02,0.12,0.09,0.12,Matches
468,Rúben Vinagre\Ruben-Vinagre,pt POR,DF,Wolves,21-333,1999,2,1,173,1.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
469,Carlos Vinícius\Carlos-Vinicius,br BRA,FW,Tottenham,25-348,1995,7,1,173,1.9,0.00,0.00,0.00,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.21,0.05,0.26,0.20,0.05,0.25,0.20,0.25,Matches
470,Vitinha\Vitinha,pt POR,MF,Wolves,21-023,2000,12,2,232,2.6,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.39,0.00,0.39,0.15,0.15,0.08,0.23,0.16,0.08,0.24,0.16,0.24,Matches
471,Jake Vokins\Jake-Vokins,eng ENG,DF,Southampton,20-356,2000,1,1,66,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.29,0.00,0.22,0.22,0.00,0.22,Matches
472,Matěj Vydra\Matej-Vydra,cz CZE,FW,Burnley,28-311,1992,18,8,802,8.9,0.11,0.00,0.11,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,0.37,0.37,0.11,0.48,0.37,0.11,0.48,0.37,0.48,Matches
473,Theo Walcott\Theo-Walcott,eng ENG,FW,Everton,31-357,1989,1,0,13,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
474,Theo Walcott\Theo-Walcott,eng ENG,MFFW,Southampton,31-357,1989,15,15,1234,13.7,0.15,0.15,0.15,0.00,0.00,0.00,0.00,0.15,0.15,0.29,0.15,0.29,0.19,0.19,0.06,0.25,0.19,0.06,0.25,0.19,0.25,Matches
475,Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,30-284,1990,19,17,1496,16.6,0.06,0.06,0.06,0.00,0.00,0.06,0.00,0.06,0.06,0.12,0.06,0.12,0.01,0.01,0.03,0.04,0.01,0.03,0.04,0.01,0.04,Matches
476,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Southampton,23-329,1997,20,20,1780,19.8,0.00,0.05,0.00,0.00,0.00,0.20,0.00,0.00,0.05,0.05,0.00,0.05,0.01,0.01,0.03,0.04,0.01,0.02,0.04,0.01,0.04,Matches
477,Aaron Wan-Bissaka\Aaron-Wan-Bissaka,eng ENG,DF,Manchester Utd,23-102,1997,26,26,2340,26.0,0.08,0.08,0.08,0.00,0.00,0.04,0.00,0.08,0.08,0.15,0.08,0.15,0.03,0.03,0.05,0.08,0.03,0.05,0.08,0.03,0.08,Matches
478,Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,31-130,1989,16,15,1356,15.1,0.00,0.07,0.00,0.00,0.00,0.20,0.00,0.00,0.07,0.07,0.00,0.07,0.00,0.00,0.03,0.03,0.00,0.02,0.03,0.00,0.03,Matches
479,James Ward-Prowse\James-Ward-Prowse,eng ENG,MF,Southampton,26-127,1994,27,27,2430,27.0,0.22,0.19,0.19,0.04,0.04,0.15,0.00,0.22,0.19,0.41,0.19,0.37,0.08,0.05,0.10,0.16,0.08,0.11,0.18,0.05,0.16,Matches
