Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Matches
279,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,26-307,1994,8.0,53.3,3.38,14.3,22.8,19.6,0.88,44.1,0.38,1.50,25.0,0.38,0.00,27.5,139.8,81.9,3.00,1.13,0.00,1.50,0.75,32.5,27.5,84.6,1.63,Matches
280,Fernando Marçal\Fernando-Marcal,br BRA,DF,Wolves,32-017,1989,6.8,63.2,3.82,21.9,30.6,14.3,0.29,54.0,1.03,1.32,77.8,1.18,0.15,35.7,163.2,94.1,3.09,0.74,0.00,0.44,1.18,37.8,35.9,94.9,1.18,Matches
281,Solly March\Solly-March,eng ENG,DF,Brighton,26-231,1994,18.6,64.4,2.63,14.7,25.2,29.5,3.17,54.4,1.88,2.90,64.8,1.99,0.22,40.5,266.7,146.8,7.53,1.88,1.02,0.91,1.40,43.0,36.0,83.8,3.60,Matches
282,Pablo Marí\Pablo-Mari,es ESP,DF,Arsenal,27-189,1993,6.0,68.0,8.83,42.3,30.0,1.33,0.33,67.2,0.33,0.33,100.0,0.33,0.00,47.2,249.2,144.8,3.50,0.67,0.00,0.17,0.00,50.7,49.7,98.0,0.00,Matches
283,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,25-093,1995,16.4,42.3,0.73,3.48,17.2,25.0,7.32,41.8,2.01,3.05,66.0,2.01,0.06,34.1,181.7,94.8,5.85,1.71,1.04,2.26,2.87,53.7,35.1,65.3,9.63,Matches
284,Martinelli\Martinelli,br BRA,FW,Arsenal,19-263,2001,2.3,31.7,2.17,6.96,10.9,15.7,5.22,31.7,2.17,3.48,62.5,2.17,0.00,20.0,85.7,54.8,1.74,0.87,0.43,1.30,2.17,37.8,19.1,50.6,6.09,Matches
285,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Aston Villa,28-187,1992,26.0,36.2,31.0,35.9,0.42,0.00,0.00,26.1,0.00,0.00,,0.00,0.00,17.8,79.8,47.3,0.00,0.00,0.00,0.00,0.00,15.7,15.6,99.5,0.00,Matches
286,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,27-121,1993,9.4,62.8,3.09,16.1,30.5,21.7,1.06,58.4,2.55,4.15,61.5,2.55,0.11,43.9,264.8,176.3,7.13,2.66,0.32,0.53,1.49,46.1,42.2,91.7,2.34,Matches
287,Juan Mata\Juan-Mata,es ESP,FW,Manchester Utd,32-314,1988,3.8,57.6,1.05,5.79,26.3,28.2,3.95,55.3,0.53,0.79,66.7,0.53,0.00,40.0,226.6,109.7,7.63,2.37,1.05,1.05,2.37,56.6,47.9,84.7,7.37,Matches
288,Jean-Philippe Mateta\Jean-Philippe-Mateta,fr FRA,FW,Crystal Palace,23-253,1997,1.9,30.0,1.05,6.32,17.4,8.42,3.16,27.9,0.00,0.53,0.0,0.53,0.53,15.3,52.6,23.2,1.58,0.53,0.53,2.63,3.16,49.5,21.1,42.6,5.26,Matches
289,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,32-219,1988,10.2,88.1,2.84,24.8,57.7,16.3,0.78,86.0,0.98,1.27,76.9,0.98,0.00,63.6,423.0,264.9,9.12,3.24,0.20,0.49,0.88,69.4,66.8,96.2,0.69,Matches
290,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,29-212,1991,7.7,75.7,6.62,34.8,43.5,3.12,0.78,74.7,0.00,0.00,,0.00,0.00,46.0,260.5,168.4,4.94,1.56,0.00,0.00,0.26,56.1,54.9,97.9,0.00,Matches
291,Neal Maupay\Neal-Maupay,fr FRA,FWMF,Brighton,24-206,1996,20.8,34.0,0.53,3.17,14.5,18.5,6.30,32.1,0.87,1.44,60.0,0.91,0.05,23.2,120.9,56.2,3.13,1.06,0.48,2.12,2.40,47.0,24.5,52.2,8.85,Matches
292,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,33-152,1987,16.3,58.4,3.07,17.0,36.2,8.47,1.17,55.9,0.98,1.29,76.2,1.04,0.06,34.4,178.6,85.3,3.50,1.29,0.12,0.67,0.86,36.0,32.8,91.1,1.53,Matches
293,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,24-277,1996,13.7,40.6,1.97,3.50,17.0,21.2,4.01,40.1,0.58,1.46,40.0,0.66,0.15,16.2,69.6,33.4,1.82,0.51,0.22,1.75,1.53,47.9,30.7,64.2,6.93,Matches
294,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,31-095,1989,24.0,38.0,29.3,37.7,0.33,0.00,0.00,29.3,0.08,0.08,100.0,0.08,0.00,19.2,71.3,38.3,0.00,0.00,0.00,0.00,0.00,20.0,20.0,99.8,0.00,Matches
295,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,30-116,1990,6.0,45.8,3.33,13.2,28.5,5.67,0.00,44.2,0.50,0.50,100.0,0.50,0.00,24.2,81.7,31.7,1.83,0.33,0.00,0.33,0.17,25.5,24.2,94.8,0.50,Matches
296,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,26-141,1994,25.0,47.9,2.00,8.76,27.2,14.4,1.96,46.2,1.56,2.12,73.6,1.60,0.04,32.4,133.7,70.6,3.04,0.76,0.12,1.08,1.40,36.3,31.2,86.0,3.08,Matches
297,David McGoldrick\David-McGoldrick,ie IRL,FWMF,Sheffield Utd,33-099,1987,18.0,48.4,1.11,4.50,20.3,26.7,3.61,47.3,1.61,3.00,53.7,2.06,0.11,31.4,138.5,53.4,2.94,1.33,0.39,2.11,1.89,55.6,36.6,65.9,7.61,Matches
298,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,21-106,1999,24.7,48.1,1.50,8.02,26.5,19.1,1.38,43.9,2.06,3.32,62.2,2.19,0.20,35.2,238.1,105.3,4.98,1.90,0.69,1.21,1.66,37.9,30.9,81.6,2.23,Matches
299,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,24-090,1996,16.9,64.0,4.14,19.9,37.2,12.4,1.36,62.8,1.01,1.36,73.9,1.01,0.00,43.4,243.6,135.3,5.03,1.89,0.24,1.24,1.12,46.4,43.6,94.0,1.72,Matches
300,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,31-166,1989,20.9,49.6,8.18,25.7,23.6,2.06,1.34,48.4,0.14,0.24,60.0,0.14,0.00,22.4,93.7,39.1,0.62,0.10,0.00,0.24,0.05,24.9,23.6,95.0,0.14,Matches
301,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,26-234,1994,5.6,76.3,2.50,16.6,39.3,24.3,0.89,67.0,1.43,1.79,80.0,1.43,0.18,45.5,195.5,123.8,6.43,1.79,0.00,0.71,0.54,54.8,50.5,92.2,2.50,Matches
302,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Chelsea,29-007,1992,22.0,35.2,29.9,35.0,0.32,0.00,0.00,28.3,0.05,0.05,100.0,0.05,0.00,20.1,80.9,31.9,0.00,0.00,0.00,0.05,0.00,21.0,20.9,99.6,0.00,Matches
303,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,28-258,1992,15.2,68.9,1.58,15.0,45.7,12.1,0.07,68.3,0.39,0.86,46.2,0.46,0.07,52.0,228.0,107.5,4.08,1.05,0.00,1.12,0.86,53.1,51.1,96.2,0.79,Matches
304,Illan Meslier\Illan-Meslier,fr FRA,GK,Leeds United,21-006,2000,25.0,41.8,37.9,41.7,0.08,0.00,0.00,32.6,0.00,0.00,,0.00,0.00,21.2,92.6,46.8,0.00,0.00,0.00,0.04,0.04,21.2,21.1,99.4,0.00,Matches
305,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,29-335,1991,19.6,59.0,3.62,18.4,36.0,8.52,0.20,55.1,0.56,0.56,100.0,0.56,0.05,34.6,169.1,81.5,3.01,0.71,0.00,0.15,0.66,37.4,35.9,96.0,0.20,Matches
306,James Milner\James-Milner,eng ENG,MFDF,Liverpool,35-063,1986,8.1,95.8,2.35,16.5,57.0,26.9,2.10,90.0,0.49,0.99,50.0,0.49,0.00,64.1,278.1,151.5,6.42,2.35,0.12,0.62,1.11,72.8,67.8,93.1,2.84,Matches
307,Yerry Mina\Yerry-Mina,co COL,DF,Everton,26-166,1994,18.2,68.0,10.9,42.1,30.3,1.65,1.15,66.8,0.00,0.05,0.0,0.00,0.00,43.8,291.6,179.1,3.35,0.27,0.00,0.05,0.16,49.9,48.5,97.2,0.22,Matches
308,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Liverpool,26-051,1995,3.3,51.8,1.52,6.06,28.2,20.6,3.64,50.6,2.42,2.73,88.9,2.42,0.00,38.2,153.3,61.2,4.24,0.91,0.91,1.52,1.82,53.9,39.7,73.6,6.06,Matches
309,Takumi Minamino\Takumi-Minamino,jp JPN,MF,Southampton,26-051,1995,3.8,43.9,1.05,6.05,23.2,17.1,2.11,43.9,0.79,1.58,50.0,0.79,0.00,27.9,155.0,74.7,3.16,0.79,0.79,1.84,0.79,40.8,31.6,77.4,4.47,Matches
310,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,27-360,1993,24.5,57.4,10.7,33.8,24.8,2.53,1.18,55.8,0.20,0.33,62.5,0.20,0.00,31.2,206.0,96.8,1.67,0.37,0.04,0.20,0.29,34.6,33.3,96.1,0.37,Matches
311,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,21-188,1999,13.0,54.8,3.69,22.0,23.5,11.5,0.38,45.2,0.46,0.85,54.5,0.46,0.00,27.5,108.6,52.7,1.69,0.54,0.00,0.69,0.85,27.9,26.3,94.2,0.69,Matches
312,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,26-173,1994,11.7,38.3,0.85,2.48,17.1,20.0,7.52,36.2,0.94,1.45,64.7,1.03,0.09,19.6,70.0,30.6,1.71,0.43,0.17,3.33,1.71,52.1,28.5,54.8,8.89,Matches
313,Jakub Moder\Jakub-Moder,pl POL,MF,Brighton,21-335,1999,0.1,100.0,0.00,20.0,10.0,70.0,0.00,90.0,10.0,10.0,100.0,10.0,0.00,80.0,350.0,140.0,10.0,0.00,0.00,0.00,0.00,80.0,70.0,87.5,0.00,Matches
314,Jayson Molumby\Jayson-Molumby,ie IRL,MF,Brighton,21-214,1999,0.0,1,0,0,1,0,0,1,0,0,,0,0,1,8,0,0,0,0,0,0,0,0,,0,Matches
315,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,37-046,1984,0.2,30.0,10.0,10.0,20.0,0.00,0.00,30.0,0.00,0.00,,0.00,0.00,20.0,40.0,25.0,0.00,0.00,0.00,0.00,0.00,15.0,15.0,100.0,0.00,Matches
316,Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,22-057,1999,23.6,71.2,1.14,8.77,34.7,33.1,4.11,64.6,1.57,2.42,64.9,1.65,0.25,48.9,266.9,144.6,7.80,2.67,1.02,1.57,1.65,60.0,50.0,83.5,7.71,Matches
317,Lucas Moura\Lucas-Moura,br BRA,FWMF,Tottenham,28-207,1992,10.3,54.0,0.87,6.12,31.9,20.7,3.50,53.0,2.04,3.79,53.8,2.23,0.19,38.0,207.4,123.0,5.73,2.52,0.58,2.52,2.72,47.1,37.9,80.4,5.73,Matches
318,Lys Mousset\Lys-Mousset,fr FRA,FWMF,Sheffield Utd,25-028,1996,2.6,27.7,0.00,1.15,12.7,14.6,3.08,25.8,1.54,5.00,30.8,2.31,0.38,19.2,55.8,27.3,1.92,0.00,0.38,3.08,3.08,54.6,21.5,39.4,6.54,Matches
319,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,34-181,1986,21.6,70.0,2.27,15.2,40.6,17.9,0.19,63.3,0.32,0.69,46.7,0.32,0.00,42.3,199.2,108.4,5.28,1.39,0.05,0.37,0.23,50.9,47.0,92.4,1.39,Matches
320,Joel Mumbongo\Joel-Mumbongo,se SWE,FW,Burnley,22-058,1999,0.4,25.0,0.00,0.00,15.0,10.0,0.00,25.0,0.00,0.00,,0.00,0.00,20.0,40.0,25.0,0.00,0.00,0.00,2.50,5.00,50.0,20.0,40.0,7.50,Matches
321,Jacob Murphy\Jacob-Murphy,eng ENG,DFFW,Newcastle Utd,26-012,1995,8.7,43.4,2.30,12.5,17.2,17.5,1.38,37.6,2.76,4.14,66.7,3.10,0.11,27.6,156.0,87.8,4.02,1.49,0.57,1.15,2.64,30.3,22.3,73.5,2.07,Matches
322,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,28-325,1992,0.5,104.0,8.00,38.0,74.0,4.00,0.00,102.0,0.00,0.00,,0.00,0.00,80.0,650.0,420.0,12.0,2.00,0.00,0.00,0.00,84.0,84.0,100.0,0.00,Matches
323,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,Aston Villa,27-048,1994,4.9,45.7,2.86,16.7,26.7,4.69,0.20,44.9,0.41,0.41,100.0,0.41,0.00,26.1,137.1,50.2,0.82,0.20,0.00,0.61,0.61,27.3,26.5,97.0,0.00,Matches
324,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MFDF,Leicester City,24-082,1996,14.6,69.1,5.82,30.5,36.2,6.16,0.27,68.4,0.48,0.89,53.8,0.48,0.00,42.5,196.7,76.6,1.37,0.68,0.00,0.55,0.55,43.7,41.0,93.7,0.21,Matches
325,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Tottenham,24-070,1996,17.9,64.0,1.62,11.6,40.8,16.1,1.73,62.5,2.85,3.91,72.9,2.96,0.28,47.3,219.6,122.3,6.54,1.73,0.45,1.23,1.96,52.9,46.8,88.5,3.46,Matches
326,Reiss Nelson\Reiss-Nelson,eng ENG,FW,Arsenal,21-088,1999,0.8,50.0,1.25,10.0,12.5,32.5,6.25,41.3,1.25,2.50,50.0,1.25,0.00,36.3,272.5,161.3,7.50,3.75,0.00,1.25,2.50,53.8,31.3,58.1,6.25,Matches
327,Pedro Neto\Pedro-Neto,pt POR,FWMF,Wolves,20-364,2000,26.0,54.5,0.62,5.42,24.7,30.1,3.96,49.7,2.73,4.58,59.7,2.96,0.27,40.5,294.6,183.1,9.58,3.23,1.88,2.46,1.96,53.1,40.4,76.1,6.35,Matches
328,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,23-360,1997,22.3,74.6,3.63,17.9,47.9,12.5,0.72,72.2,0.45,0.67,66.7,0.54,0.00,45.5,186.5,92.3,3.72,1.21,0.13,0.45,0.45,53.6,50.9,94.8,1.08,Matches
329,Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,Arsenal,21-282,1999,3.6,32.8,1.39,5.00,13.9,15.0,5.56,31.1,1.67,3.33,50.0,1.94,0.00,21.4,84.2,33.3,1.39,0.28,0.83,2.22,1.11,46.7,24.2,51.8,9.72,Matches
330,Niels Nkounkou\Niels-Nkounkou,fr FRA,DF,Everton,20-127,2000,0.8,61.3,3.75,16.3,26.3,22.5,0.00,56.3,1.25,3.75,33.3,1.25,0.00,28.8,100.0,50.0,2.50,1.25,0.00,5.00,1.25,42.5,36.3,85.3,2.50,Matches
331,Dan Nlundulu\Dan-Nlundulu,eng ENG,FW,Southampton,22-031,1999,1.2,40.0,1.67,4.17,20.8,15.0,5.00,40.0,3.33,5.00,66.7,4.17,0.83,23.3,78.3,11.7,0.83,0.00,0.00,4.17,0.83,57.5,28.3,49.3,10.8,Matches
332,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,33-304,1987,3.5,60.9,0.29,7.71,44.0,12.6,0.57,57.7,0.00,0.57,0.0,0.00,0.00,42.3,227.1,74.6,4.29,1.43,0.57,0.86,0.57,50.6,45.4,89.8,1.14,Matches
333,Oliver Norwood\Oliver-Norwood,nir NIR,MF,Sheffield Utd,29-330,1991,15.1,71.1,3.18,17.9,40.9,14.4,0.26,65.3,0.07,0.20,33.3,0.07,0.00,38.1,134.5,56.6,2.32,0.13,0.00,0.53,0.46,47.2,45.6,96.8,0.86,Matches
334,Jack O'Connell\Jack-OConnell,eng ENG,DF,Sheffield Utd,26-344,1994,2.0,48.0,6.00,21.0,21.5,7.50,0.00,47.5,0.00,0.50,0.0,0.00,0.00,25.0,84.5,41.0,1.50,0.50,0.00,0.00,0.00,28.0,26.5,94.6,0.50,Matches
335,Dara O'Shea\Dara-OShea,ie IRL,DF,West Brom,22-004,1999,19.0,50.8,7.21,24.9,21.4,5.89,0.84,45.4,0.21,0.47,44.4,0.21,0.00,20.3,89.4,44.9,1.58,0.26,0.05,0.26,0.58,24.8,22.9,92.4,0.26,Matches
336,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,20-245,2000,0.2,30.0,5.00,15.0,20.0,0.00,0.00,30.0,0.00,0.00,,0.00,0.00,20.0,10.0,10.0,0.00,0.00,0.00,5.00,0.00,45.0,15.0,33.3,15.0,Matches
337,Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,32-285,1988,3.0,71.0,4.67,33.3,35.0,11.7,0.00,65.0,0.00,0.00,,0.00,0.00,46.0,328.3,214.0,3.33,3.33,0.00,0.00,0.33,46.7,45.3,97.1,0.67,Matches
338,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,32-289,1988,22.7,43.7,7.31,25.7,18.8,1.76,1.01,43.3,0.13,0.13,100.0,0.13,0.00,22.7,155.9,68.8,1.19,0.09,0.00,0.09,0.09,25.9,25.0,96.6,0.35,Matches
339,Robin Olsen\Robin-Olsen,se SWE,GK,Everton,31-059,1990,5.0,30.4,26.2,30.4,0.00,0.00,0.00,20.4,0.00,0.00,,0.00,0.00,11.6,47.4,26.0,0.00,0.00,0.00,0.00,0.00,14.0,13.8,98.6,0.00,Matches
340,Josh Onomah\Josh-Onomah,eng ENG,MF,Fulham,23-315,1997,1.6,40.6,1.25,4.38,23.1,16.3,1.25,40.0,0.00,0.00,,0.00,0.00,29.4,172.5,71.9,2.50,1.25,0.00,2.50,3.13,36.9,30.0,81.4,2.50,Matches
341,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,25-324,1995,2.1,44.8,1.43,4.29,18.1,27.1,7.14,44.3,0.48,1.43,33.3,0.48,0.00,32.9,155.2,101.0,4.76,2.86,1.43,3.81,2.38,56.7,31.0,54.6,10.5,Matches
342,Ben Osborn\Ben-Osborn,eng ENG,MFDF,Sheffield Utd,26-215,1994,10.1,61.1,2.08,13.9,26.6,24.7,1.78,56.2,0.79,1.09,72.7,0.79,0.10,37.7,184.6,101.9,4.55,2.38,0.30,1.49,1.09,46.8,41.1,87.7,4.85,Matches
343,Owen Otasowie\Owen-Otasowie,us USA,MF,Wolves,19-322,2001,1.3,56.2,3.08,14.6,33.1,12.3,3.08,56.2,0.77,1.54,50.0,0.77,0.00,32.3,150.0,80.0,3.08,1.54,0.00,3.85,3.08,53.1,33.8,63.8,5.38,Matches
344,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,FWMF,Liverpool,27-205,1993,2.4,63.3,1.25,4.58,34.6,28.8,1.67,62.5,0.00,1.25,0.0,0.42,0.00,39.2,242.5,111.7,5.42,2.50,0.00,3.33,2.50,62.9,47.9,76.2,7.92,Matches
345,Emerson Palmieri\Emerson-Palmieri,it ITA,DF,Chelsea,26-217,1994,1.0,82.0,6.00,26.0,36.0,24.0,1.00,71.0,0.00,1.00,0.0,0.00,0.00,43.0,193.0,120.0,2.00,1.00,1.00,2.00,2.00,47.0,44.0,93.6,1.00,Matches
346,Thomas Partey\Thomas-Partey,gh GHA,MF,Arsenal,27-268,1993,8.7,72.9,2.53,18.4,48.4,12.1,0.57,71.7,1.72,2.41,71.4,1.84,0.11,54.8,277.5,170.9,7.82,2.53,0.00,0.34,1.38,51.6,50.0,96.9,1.26,Matches
347,Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,33-021,1988,28.0,23.3,21.6,23.3,0.00,0.00,0.00,13.8,0.00,0.00,,0.00,0.00,7.50,40.1,21.8,0.00,0.00,0.00,0.04,0.00,5.64,5.64,100.0,0.00,Matches
348,Bailey Peacock-Farrell\Bailey-Peacock-Farrell,nir NIR,GK,Burnley,24-130,1996,1.0,33.0,26.0,33.0,0.00,0.00,0.00,21.0,0.00,0.00,,0.00,0.00,13.0,107.0,62.0,0.00,0.00,0.00,0.00,0.00,16.0,15.0,93.8,0.00,Matches
349,Lee Peltier\Lee-Peltier,eng ENG,DF,West Brom,34-087,1986,2.5,40.8,8.00,17.6,17.6,7.20,0.00,35.6,0.40,0.40,100.0,0.40,0.00,20.8,74.4,20.4,0.40,0.40,0.00,0.40,0.00,18.8,17.6,93.6,0.00,Matches
350,Nicolas Pépé\Nicolas-Pepe,ci CIV,FW,Arsenal,25-283,1995,11.1,47.8,1.53,7.12,17.5,26.8,6.22,45.7,1.71,4.05,42.2,1.80,0.27,34.1,161.8,96.4,5.14,0.99,1.62,1.17,2.16,47.7,34.3,71.9,7.30,Matches
351,Matheus Pereira\Matheus-Pereira,br BRA,MFFW,West Brom,24-307,1996,20.1,51.0,1.24,7.26,23.2,23.7,2.44,45.0,1.34,2.84,47.4,1.64,0.35,32.3,182.5,98.1,5.62,1.54,0.65,2.14,1.79,43.2,32.5,75.1,5.27,Matches
352,Ricardo Pereira\Ricardo-Pereira,pt POR,DFFW,Leicester City,27-153,1993,7.6,61.2,2.89,19.9,25.4,19.7,1.84,54.6,2.11,4.21,50.0,2.24,0.00,35.9,135.8,93.9,4.74,1.32,0.66,1.32,1.97,41.7,35.1,84.2,1.58,Matches
353,Ayoze Pérez\Ayoze-Perez,es ESP,FWMF,Leicester City,27-228,1993,9.8,49.7,0.51,5.92,23.2,24.5,4.39,48.2,1.84,4.08,45.0,1.94,0.20,34.9,166.1,102.6,6.22,1.63,0.20,2.55,2.04,48.0,34.2,71.3,9.49,Matches
354,Kalvin Phillips\Kalvin-Phillips,eng ENG,MF,Leeds United,25-096,1995,17.5,70.9,4.57,24.9,37.1,12.8,0.40,66.0,0.46,0.74,61.5,0.46,0.06,42.1,219.3,95.1,2.40,0.63,0.06,0.80,0.86,46.2,44.4,96.0,0.91,Matches
355,Matt Phillips\Matt-Phillips,sco SCO,MFDF,West Brom,29-360,1991,11.6,44.6,2.33,10.8,18.4,19.1,3.10,42.1,1.38,2.84,48.5,1.38,0.17,30.0,154.1,87.7,3.88,1.38,0.86,1.90,1.90,40.4,28.1,69.5,3.45,Matches
356,Nathaniel Phillips\Nathaniel-Phillips,eng ENG,DF,Liverpool,23-352,1997,8.2,85.0,9.39,38.2,45.7,3.54,0.98,83.2,0.00,0.00,,0.00,0.00,53.0,242.8,107.8,3.05,0.12,0.00,0.61,0.00,60.2,59.3,98.4,0.12,Matches
357,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,27-001,1994,21.0,40.2,35.0,39.8,0.48,0.00,0.00,30.2,0.00,0.00,,0.00,0.00,18.4,109.5,57.0,0.00,0.00,0.00,0.00,0.00,19.3,19.3,99.8,0.00,Matches
358,Erik Pieters\Erik-Pieters,nl NED,DFMF,Burnley,32-213,1988,11.7,51.6,4.53,17.4,25.6,11.3,0.51,43.2,0.51,0.68,75.0,0.51,0.00,23.4,108.8,55.0,2.31,0.85,0.00,0.51,1.03,25.8,23.5,91.1,0.60,Matches
359,Daniel Podence\Daniel-Podence,pt POR,FWMF,Wolves,25-138,1995,14.6,44.4,0.55,5.75,22.7,20.3,3.70,42.9,2.33,3.90,59.6,2.60,0.41,35.3,188.3,112.3,5.00,1.64,0.96,1.78,1.23,44.1,33.8,76.6,5.41,Matches
360,Paul Pogba\Paul-Pogba,fr FRA,MFFW,Manchester Utd,27-358,1993,15.0,80.7,2.73,17.5,45.4,22.3,2.80,79.5,1.87,3.07,60.9,2.00,0.00,57.5,262.9,139.0,6.47,1.13,0.13,2.07,2.00,67.9,60.8,89.5,3.80,Matches
361,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,28-323,1992,27.0,33.5,28.3,33.0,0.52,0.00,0.00,22.2,0.00,0.00,,0.00,0.00,12.3,84.4,55.5,0.00,0.00,0.00,0.04,0.00,9.67,9.56,98.9,0.00,Matches
362,Dennis Praet\Dennis-Praet,be BEL,MFFW,Leicester City,26-298,1994,7.3,47.5,0.82,7.26,21.0,21.5,3.01,46.8,1.23,2.05,60.0,1.37,0.14,30.0,130.1,75.3,3.97,1.10,0.41,1.23,1.78,42.6,32.9,77.2,7.12,Matches
363,Davy Pröpper\Davy-Propper,nl NED,MF,Brighton,29-187,1991,2.2,46.8,0.45,5.91,29.1,15.0,1.82,46.8,0.00,0.00,,0.00,0.00,26.4,163.6,78.2,3.18,2.73,0.00,0.00,2.73,45.5,38.2,84.0,3.64,Matches
364,Christian Pulisic\Christian-Pulisic,us USA,FWMF,Chelsea,22-171,1998,11.2,51.2,0.80,5.98,21.6,28.7,6.07,50.5,2.77,5.18,53.4,2.95,0.18,39.0,247.8,164.1,10.1,3.13,1.79,2.86,2.50,53.8,39.1,72.6,8.21,Matches
365,Aaron Ramsdale\Aaron-Ramsdale,eng ENG,GK,Sheffield Utd,22-298,1998,28.0,32.8,28.5,32.5,0.25,0.07,0.07,22.0,0.07,0.07,100.0,0.07,0.00,13.3,81.6,49.4,0.00,0.00,0.00,0.04,0.00,10.9,10.8,99.0,0.00,Matches
366,Jacob Ramsey\Jacob-Ramsey,eng ENG,MF,Aston Villa,19-284,2001,3.7,41.6,1.89,7.03,21.6,15.9,2.16,41.6,1.89,2.16,87.5,2.16,0.00,27.3,145.9,59.2,2.16,1.08,0.00,2.16,1.35,38.1,26.5,69.5,4.32,Matches
367,Kayne Ramsey\Kayne-Ramsey,eng ENG,DF,Southampton,20-149,2000,1.0,35.0,10.0,29.0,7.00,0.00,0.00,32.0,0.00,0.00,,0.00,0.00,13.0,47.0,12.0,0.00,0.00,0.00,0.00,0.00,13.0,13.0,100.0,0.00,Matches
368,Darren Randolph\Darren-Randolph,ie IRL,GK,West Ham,33-300,1987,2.0,22.5,20.5,22.5,0.00,0.00,0.00,14.0,0.00,0.00,,0.00,0.00,7.50,36.0,19.5,0.00,0.00,0.00,0.00,0.00,8.50,8.50,100.0,0.00,Matches
369,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,23-128,1997,25.4,50.5,0.47,3.58,20.1,31.1,5.47,49.4,2.83,4.84,58.5,2.95,0.59,38.8,196.1,127.5,6.57,2.48,1.85,2.01,2.32,58.5,42.4,72.5,8.19,Matches
370,Tim Ream\Tim-Ream,us USA,DF,Fulham,33-154,1987,5.0,64.6,11.4,37.4,31.0,0.40,0.00,64.2,0.20,0.40,50.0,0.20,0.00,42.0,242.2,130.2,3.00,0.20,0.00,0.00,0.00,47.8,47.4,99.2,0.00,Matches
371,Nathan Redmond\Nathan-Redmond,eng ENG,MFFW,Southampton,27-002,1994,10.7,52.8,0.28,5.23,25.0,27.0,4.11,51.8,2.24,4.39,51.1,2.52,0.19,38.2,216.7,100.8,5.79,2.62,0.65,1.78,1.68,54.7,39.4,72.1,6.73,Matches
372,Harrison Reed\Harrison-Reed,eng ENG,MF,Fulham,26-040,1995,19.9,70.6,3.22,18.7,42.1,13.9,0.30,67.8,0.70,0.90,77.8,0.75,0.05,43.1,195.4,91.9,2.96,1.06,0.05,0.40,0.40,47.3,44.4,93.7,1.06,Matches
373,Sergio Reguilón\Sergio-Reguilon,es ESP,DF,Tottenham,24-082,1996,14.6,66.4,4.04,20.4,29.6,20.6,1.92,59.7,1.10,1.92,57.1,1.37,0.14,42.0,190.1,116.2,4.32,1.58,0.21,0.96,1.44,44.0,39.9,90.8,3.49,Matches
