Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches
265,Ademola Lookman\Ademola-Lookman,eng ENG,FWMF,Fulham,23-139,1997,23.3,1.29,0.99,0.39,0.73,0.17,0.13,1.07,12.0,0.94,16.3,5.28,32.4,3.30,7.60,5.41,1.33,0.04,0.00,1.29,0.90,2.19,0.34,0.00,Matches
266,Max Lowe\Max-Lowe,eng ENG,DF,Sheffield Utd,23-301,1997,6.1,3.77,2.30,3.28,0.33,0.16,1.15,3.28,35.0,2.13,21.3,6.07,28.5,9.84,8.36,3.11,3.44,0.49,0.00,2.95,0.49,4.26,1.97,0.16,Matches
267,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,31-272,1989,24.0,2.17,1.17,1.17,0.92,0.08,1.17,2.25,51.9,1.08,8.38,2.29,27.4,3.63,3.58,1.17,1.92,0.33,0.00,1.58,1.54,3.71,3.13,0.08,Matches
268,David Luiz\David-Luiz,br BRA,DF,Arsenal,33-320,1987,12.9,0.78,0.39,0.23,0.54,0.00,0.16,0.31,50.0,0.16,6.28,2.40,38.3,3.33,2.71,0.23,1.63,0.78,0.00,0.85,0.78,1.55,4.34,0.08,Matches
269,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,22-303,1998,21.3,1.88,1.27,0.85,0.94,0.09,0.56,1.92,29.3,1.36,16.8,4.41,26.3,6.48,8.17,2.11,1.83,0.70,0.00,1.13,0.94,2.82,1.50,0.00,Matches
270,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,27-018,1994,19.3,1.19,0.52,0.41,0.67,0.10,0.41,1.92,21.6,1.50,14.5,3.21,22.1,4.72,6.84,2.95,1.97,0.41,0.00,1.55,0.83,2.02,1.40,0.05,Matches
271,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,MFFW,Brighton,22-074,1998,9.0,2.44,1.78,1.00,1.11,0.33,0.78,2.89,26.9,2.11,20.1,7.33,36.5,5.56,9.22,5.33,1.78,0.11,0.00,1.67,0.89,3.33,0.44,0.00,Matches
272,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,24-105,1996,18.1,1.55,1.10,0.22,0.72,0.61,0.44,1.27,34.8,0.83,15.2,3.87,25.4,2.76,7.68,4.81,0.61,0.06,0.00,0.55,0.55,2.10,0.33,0.00,Matches
273,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,28-003,1993,28.0,0.82,0.50,0.57,0.25,0.00,0.32,0.68,47.4,0.36,5.11,1.82,35.7,3.00,1.93,0.18,1.21,0.71,0.00,0.50,1.79,2.61,5.14,0.04,Matches
274,Riyad Mahrez\Riyad-Mahrez,dz ALG,FW,Manchester City,30-015,1991,17.4,1.09,0.80,0.17,0.46,0.46,0.46,1.67,27.6,1.21,10.7,2.87,26.9,1.03,4.71,4.94,1.21,0.00,0.00,1.21,0.11,1.21,0.17,0.00,Matches
275,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,23-191,1997,5.4,3.15,2.04,1.67,1.11,0.37,1.48,2.04,72.7,0.56,20.6,4.63,22.5,8.70,7.96,3.89,2.41,0.56,0.00,1.85,2.41,5.56,2.22,0.19,Matches
276,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,MF,West Brom,23-191,1997,6.0,1.17,0.50,0.83,0.17,0.17,0.33,1.17,28.6,0.83,21.7,6.50,30.0,6.83,11.2,3.67,1.67,0.00,0.00,1.67,1.83,3.00,1.83,0.00,Matches
277,Josh Maja\Josh-Maja,ng NGA,FW,Fulham,22-071,1998,5.6,0.36,0.36,0.00,0.00,0.36,0.00,0.54,0.0,0.54,10.4,3.04,29.3,0.36,4.11,5.89,0.71,0.00,0.00,0.71,0.54,0.89,0.18,0.00,Matches
278,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,28-332,1992,23.1,1.30,1.04,0.30,0.61,0.39,0.30,0.78,38.9,0.48,13.9,4.81,34.7,1.73,4.63,7.49,1.30,0.09,0.00,1.21,0.52,1.82,0.22,0.00,Matches
279,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,26-307,1994,8.0,2.88,1.38,1.13,1.38,0.38,1.00,1.50,66.7,0.50,13.3,3.75,28.3,4.75,4.88,3.63,2.13,0.25,0.00,1.88,0.63,3.50,2.38,0.00,Matches
280,Fernando Marçal\Fernando-Marcal,br BRA,DF,Wolves,32-017,1989,6.8,1.32,0.59,0.74,0.59,0.00,0.29,0.88,33.3,0.59,9.26,2.79,30.2,4.41,3.24,1.62,2.79,0.29,0.00,2.50,1.03,2.35,3.38,0.00,Matches
281,Solly March\Solly-March,eng ENG,DF,Brighton,26-231,1994,18.6,3.01,1.88,1.56,0.97,0.48,0.81,1.77,45.5,0.97,12.9,3.82,29.6,4.62,4.52,3.76,2.69,0.32,0.00,2.37,1.02,4.03,0.86,0.00,Matches
282,Pablo Marí\Pablo-Mari,es ESP,DF,Arsenal,27-189,1993,6.0,1.67,1.67,1.17,0.50,0.00,0.50,1.00,50.0,0.50,6.17,3.17,51.4,3.50,2.67,0.00,1.67,0.83,0.00,0.83,0.50,2.17,5.67,0.00,Matches
283,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,25-093,1995,16.4,0.06,0.06,0.00,0.00,0.06,0.00,0.43,0.0,0.43,8.90,2.50,28.1,0.79,2.32,5.79,1.22,0.24,0.00,0.98,0.24,0.30,0.49,0.00,Matches
284,Martinelli\Martinelli,br BRA,FW,Arsenal,19-263,2001,2.3,1.74,0.43,0.43,0.87,0.43,1.30,3.91,33.3,2.61,19.1,1.74,9.1,3.91,5.65,9.57,0.43,0.00,0.00,0.43,2.17,3.91,1.30,0.00,Matches
285,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Aston Villa,28-187,1992,26.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.08,0.00,0.0,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,Matches
286,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,27-121,1993,9.4,1.81,1.17,1.38,0.32,0.11,1.17,3.09,37.9,1.91,11.0,3.62,33.0,6.70,2.77,1.49,2.87,0.00,0.00,2.87,0.21,2.02,1.49,0.00,Matches
287,Juan Mata\Juan-Mata,es ESP,FW,Manchester Utd,32-314,1988,3.8,0.53,0.53,0.26,0.26,0.00,0.00,1.32,0.0,1.32,11.1,2.63,23.8,2.37,3.42,5.26,0.53,0.00,0.00,0.53,0.00,0.53,0.53,0.00,Matches
288,Jean-Philippe Mateta\Jean-Philippe-Mateta,fr FRA,FW,Crystal Palace,23-253,1997,1.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,12.6,0.53,4.2,1.05,6.84,4.74,0.00,0.00,0.00,0.00,0.53,0.53,1.05,0.00,Matches
289,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,32-219,1988,10.2,2.06,1.18,1.18,0.78,0.10,0.88,2.35,37.5,1.47,13.5,4.12,30.4,5.78,6.67,1.08,2.65,0.39,0.00,2.25,0.88,2.94,1.27,0.00,Matches
290,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,29-212,1991,7.7,1.82,1.30,1.30,0.52,0.00,0.65,1.04,62.5,0.39,7.66,3.12,40.7,4.68,2.60,0.39,0.91,0.00,0.00,0.91,0.52,2.34,3.64,0.00,Matches
291,Neal Maupay\Neal-Maupay,fr FRA,FWMF,Brighton,24-206,1996,20.8,0.72,0.53,0.19,0.34,0.19,0.00,0.43,0.0,0.43,15.4,4.90,31.9,2.26,6.06,7.07,0.72,0.10,0.00,0.63,0.43,1.15,0.34,0.00,Matches
292,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,33-152,1987,16.3,3.31,1.53,1.78,1.29,0.25,1.10,2.82,39.1,1.72,23.1,6.38,27.6,9.82,11.2,2.15,2.39,0.25,0.00,2.15,1.41,4.72,1.53,0.00,Matches
293,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,24-277,1996,13.7,0.88,0.51,0.36,0.36,0.15,0.29,1.09,26.7,0.80,19.6,4.01,20.4,1.53,10.8,7.30,1.17,0.29,0.00,0.88,0.51,1.39,1.61,0.00,Matches
294,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,31-095,1989,24.0,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.0,0.08,0.13,0.04,33.3,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.04,Matches
295,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,30-116,1990,6.0,1.83,0.83,1.50,0.33,0.00,0.83,2.33,35.7,1.50,18.5,4.50,24.3,8.33,9.00,1.17,2.67,1.17,0.00,1.50,1.17,3.00,1.33,0.00,Matches
296,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,26-141,1994,25.0,2.12,1.28,0.72,1.16,0.24,0.76,2.20,34.5,1.44,15.0,4.00,26.7,4.60,7.92,2.44,1.08,0.16,0.00,0.92,1.00,3.12,0.92,0.08,Matches
297,David McGoldrick\David-McGoldrick,ie IRL,FWMF,Sheffield Utd,33-099,1987,18.0,1.06,0.61,0.28,0.44,0.33,0.33,1.06,31.6,0.72,16.1,4.22,26.3,2.50,6.72,6.83,1.56,0.11,0.00,1.44,0.61,1.67,0.83,0.00,Matches
298,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,21-106,1999,24.7,0.97,0.45,0.32,0.49,0.16,0.20,1.58,12.8,1.38,16.4,3.68,22.5,3.85,8.50,4.05,2.02,0.20,0.00,1.82,0.97,1.94,0.69,0.04,Matches
299,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,24-090,1996,16.9,1.83,1.12,1.12,0.53,0.18,0.53,1.72,31.0,1.18,14.0,4.50,32.1,5.21,6.75,2.07,2.49,0.71,0.00,1.78,1.66,3.49,2.13,0.00,Matches
300,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,31-166,1989,20.9,1.20,0.72,0.67,0.48,0.05,0.19,0.62,30.8,0.43,4.69,1.20,25.5,2.68,1.72,0.29,2.01,1.29,0.05,0.72,0.67,1.87,8.28,0.05,Matches
301,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,26-234,1994,5.6,1.43,0.89,0.54,0.36,0.54,0.36,1.43,25.0,1.07,8.93,2.50,28.0,2.50,4.11,2.32,1.79,0.36,0.00,1.43,0.36,1.79,1.43,0.18,Matches
302,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Chelsea,29-007,1992,22.0,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.0,0.05,0.14,0.00,0.0,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,Matches
303,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,28-258,1992,15.2,2.17,1.38,1.18,0.86,0.13,0.46,0.99,46.7,0.53,16.0,5.07,31.7,6.45,7.30,2.24,1.32,0.13,0.00,1.18,0.46,2.63,0.46,0.00,Matches
304,Illan Meslier\Illan-Meslier,fr FRA,GK,Leeds United,21-006,2000,25.0,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.0,0.04,0.16,0.04,25.0,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,Matches
305,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,29-335,1991,19.6,2.45,1.58,1.02,1.17,0.26,1.22,3.06,40.0,1.84,18.5,4.90,26.4,7.86,8.72,1.94,1.63,0.20,0.00,1.43,1.58,4.03,1.84,0.00,Matches
306,James Milner\James-Milner,eng ENG,MFDF,Liverpool,35-063,1986,8.1,2.10,1.48,0.74,1.23,0.12,0.62,2.72,22.7,2.10,15.3,4.94,32.3,3.70,8.89,2.72,3.70,0.37,0.00,3.33,1.48,3.58,1.73,0.12,Matches
307,Yerry Mina\Yerry-Mina,co COL,DF,Everton,26-166,1994,18.2,1.15,0.55,0.88,0.27,0.00,0.27,0.44,62.5,0.16,6.81,1.92,28.2,4.51,2.20,0.11,1.70,1.15,0.00,0.55,0.60,1.76,5.77,0.05,Matches
308,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Liverpool,26-051,1995,3.3,1.21,0.91,0.30,0.61,0.30,0.00,3.64,0.0,3.64,24.2,7.27,30.0,5.76,11.8,6.67,0.00,0.00,0.00,0.00,0.00,1.21,0.91,0.00,Matches
309,Takumi Minamino\Takumi-Minamino,jp JPN,MF,Southampton,26-051,1995,3.8,0.26,0.26,0.26,0.00,0.00,0.26,1.84,14.3,1.58,12.6,3.42,27.1,3.95,5.79,2.89,1.05,0.00,0.00,1.05,0.79,1.05,1.58,0.00,Matches
310,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,27-360,1993,24.5,0.61,0.37,0.41,0.16,0.04,0.33,0.57,57.1,0.24,5.47,1.63,29.9,2.94,2.00,0.53,1.96,1.10,0.04,0.86,0.69,1.31,6.16,0.08,Matches
311,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,21-188,1999,13.0,3.85,1.54,2.69,0.54,0.62,1.15,2.00,57.7,0.85,20.6,5.15,25.0,14.2,4.31,2.08,2.31,0.15,0.00,2.15,1.08,4.92,3.31,0.08,Matches
312,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,26-173,1994,11.7,0.77,0.60,0.09,0.34,0.34,0.17,0.51,33.3,0.34,11.2,4.36,38.9,0.85,3.85,6.50,1.45,0.34,0.00,1.11,0.26,1.03,0.51,0.00,Matches
313,Jakub Moder\Jakub-Moder,pl POL,MF,Brighton,21-335,1999,0.1,10.0,10.0,10.0,0.00,0.00,0.00,0.00,,0.00,20.0,10.0,50.0,10.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,Matches
314,Jayson Molumby\Jayson-Molumby,ie IRL,MF,Brighton,21-214,1999,0.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,Matches
315,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,37-046,1984,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,Matches
316,Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,22-057,1999,23.6,2.37,1.61,0.97,0.97,0.42,0.51,2.03,25.0,1.53,20.8,6.36,30.6,4.83,9.66,6.27,1.44,0.04,0.00,1.40,1.23,3.60,0.55,0.00,Matches
317,Lucas Moura\Lucas-Moura,br BRA,FWMF,Tottenham,28-207,1992,10.3,2.23,1.46,0.58,1.36,0.29,0.49,1.84,26.3,1.36,16.7,3.79,22.7,4.66,7.86,4.17,0.87,0.00,0.00,0.87,1.17,3.40,0.49,0.00,Matches
318,Lys Mousset\Lys-Mousset,fr FRA,FWMF,Sheffield Utd,25-028,1996,2.6,0.00,0.00,0.00,0.00,0.00,0.00,1.15,0.0,1.15,17.7,3.85,21.7,0.38,6.92,10.4,0.38,0.38,0.00,0.00,0.00,0.00,0.00,0.00,Matches
319,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,34-181,1986,21.6,2.18,1.48,1.06,0.97,0.14,0.93,3.19,29.0,2.27,17.6,5.14,29.1,6.67,8.70,2.27,1.48,0.14,0.00,1.34,1.30,3.47,1.16,0.00,Matches
320,Joel Mumbongo\Joel-Mumbongo,se SWE,FW,Burnley,22-058,1999,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,17.5,2.50,14.3,0.00,2.50,15.0,2.50,0.00,0.00,2.50,0.00,0.00,0.00,0.00,Matches
321,Jacob Murphy\Jacob-Murphy,eng ENG,DFFW,Newcastle Utd,26-012,1995,8.7,2.41,1.49,1.03,1.03,0.34,1.49,2.64,56.5,1.15,18.7,4.14,22.1,7.70,6.44,4.60,2.76,0.23,0.00,2.53,0.69,3.10,1.61,0.00,Matches
322,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,28-325,1992,0.5,2.00,2.00,2.00,0.00,0.00,2.00,2.00,100.0,0.00,14.0,4.00,28.6,6.00,8.00,0.00,2.00,0.00,0.00,2.00,0.00,2.00,4.00,0.00,Matches
323,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,Aston Villa,27-048,1994,4.9,2.45,1.22,1.02,1.43,0.00,0.61,1.43,42.9,0.82,18.6,5.71,30.8,9.59,7.96,1.02,1.63,0.41,0.00,1.22,1.63,4.08,2.04,0.00,Matches
324,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MFDF,Leicester City,24-082,1996,14.6,4.59,2.95,2.47,1.71,0.41,1.16,2.95,39.5,1.78,19.5,7.40,38.0,8.70,9.25,1.51,3.36,0.68,0.00,2.67,1.85,6.44,3.70,0.00,Matches
325,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Tottenham,24-070,1996,17.9,2.23,1.34,0.56,1.01,0.67,0.50,1.84,27.3,1.34,19.1,5.92,31.1,5.53,9.83,3.69,1.45,0.17,0.00,1.28,1.06,3.30,0.89,0.00,Matches
326,Reiss Nelson\Reiss-Nelson,eng ENG,FW,Arsenal,21-088,1999,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,16.3,7.50,46.2,2.50,7.50,6.25,1.25,0.00,0.00,1.25,1.25,1.25,1.25,0.00,Matches
327,Pedro Neto\Pedro-Neto,pt POR,FWMF,Wolves,20-364,2000,26.0,0.81,0.69,0.27,0.23,0.31,0.19,1.12,17.2,0.92,12.0,3.38,28.3,3.15,5.38,3.42,0.96,0.08,0.00,0.88,0.96,1.77,0.42,0.00,Matches
328,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,23-360,1997,22.3,2.60,2.02,1.35,1.08,0.18,1.03,2.91,35.4,1.88,18.7,5.87,31.4,8.12,9.10,1.48,2.47,0.31,0.00,2.15,1.39,3.99,1.88,0.04,Matches
329,Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,Arsenal,21-282,1999,3.6,0.56,0.56,0.00,0.28,0.28,0.00,0.56,0.0,0.56,20.6,2.78,13.5,2.50,10.3,7.78,1.94,0.56,0.00,1.39,0.28,0.83,1.11,0.00,Matches
330,Niels Nkounkou\Niels-Nkounkou,fr FRA,DF,Everton,20-127,2000,0.8,5.00,0.00,2.50,1.25,1.25,1.25,5.00,25.0,3.75,25.0,5.00,20.0,7.50,11.3,6.25,5.00,0.00,0.00,5.00,0.00,5.00,5.00,0.00,Matches
331,Dan Nlundulu\Dan-Nlundulu,eng ENG,FW,Southampton,22-031,1999,1.2,0.00,0.00,0.00,0.00,0.00,0.00,1.67,0.0,1.67,23.3,5.83,25.0,4.17,6.67,12.5,4.17,0.00,0.00,4.17,0.00,0.00,1.67,0.00,Matches
332,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,33-304,1987,3.5,0.57,0.29,0.00,0.29,0.29,0.29,2.00,14.3,1.71,12.6,2.29,18.2,3.14,7.71,1.71,0.57,0.00,0.00,0.57,1.43,2.00,0.29,0.00,Matches
333,Oliver Norwood\Oliver-Norwood,nir NIR,MF,Sheffield Utd,29-330,1991,15.1,2.38,1.26,1.06,1.26,0.07,0.79,3.05,26.1,2.25,16.8,4.17,24.8,6.69,8.21,1.92,1.39,0.46,0.00,0.93,1.32,3.71,2.19,0.07,Matches
334,Jack O'Connell\Jack-OConnell,eng ENG,DF,Sheffield Utd,26-344,1994,2.0,1.50,0.50,0.50,0.50,0.50,0.00,1.00,0.0,1.00,5.00,2.00,40.0,2.50,1.00,1.50,3.00,1.50,0.00,1.50,0.00,1.50,5.50,0.00,Matches
335,Dara O'Shea\Dara-OShea,ie IRL,DF,West Brom,22-004,1999,19.0,2.21,1.42,1.42,0.68,0.11,0.63,1.89,33.3,1.26,10.1,3.74,37.0,6.47,2.95,0.68,2.47,0.95,0.05,1.53,1.42,3.63,6.11,0.00,Matches
336,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,20-245,2000,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,30.0,10.0,33.3,20.0,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
337,Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,32-285,1988,3.0,1.00,0.00,0.67,0.33,0.00,0.33,1.33,25.0,1.00,7.67,1.00,13.0,3.67,2.67,1.33,2.00,0.33,0.00,1.67,0.33,1.33,3.67,0.00,Matches
338,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,32-289,1988,22.7,0.93,0.62,0.75,0.13,0.04,0.00,0.48,0.0,0.48,7.80,3.17,40.7,4.93,2.51,0.35,1.50,0.53,0.00,0.97,0.84,1.76,6.17,0.00,Matches
339,Robin Olsen\Robin-Olsen,se SWE,GK,Everton,31-059,1990,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,Matches
340,Josh Onomah\Josh-Onomah,eng ENG,MF,Fulham,23-315,1997,1.6,1.25,0.63,0.00,1.25,0.00,0.00,0.00,,0.00,21.9,6.25,28.6,2.50,11.9,7.50,0.63,0.63,0.00,0.00,0.00,1.25,0.63,0.00,Matches
341,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,25-324,1995,2.1,1.90,1.43,0.48,0.95,0.48,0.48,0.48,100.0,0.00,18.6,7.14,38.5,1.43,5.24,11.9,1.90,0.48,0.00,1.43,0.48,2.38,0.95,0.00,Matches
342,Ben Osborn\Ben-Osborn,eng ENG,MFDF,Sheffield Utd,26-215,1994,10.1,1.88,1.09,1.19,0.50,0.20,0.69,2.97,23.3,2.28,20.0,4.75,23.8,7.72,8.22,4.06,1.68,0.20,0.00,1.49,0.79,2.67,1.09,0.00,Matches
343,Owen Otasowie\Owen-Otasowie,us USA,MF,Wolves,19-322,2001,1.3,3.85,3.08,2.31,1.54,0.00,0.00,0.77,0.0,0.77,17.7,9.23,52.2,5.38,10.0,2.31,2.31,0.77,0.00,1.54,2.31,6.15,0.77,0.00,Matches
344,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,FWMF,Liverpool,27-205,1993,2.4,0.42,0.42,0.00,0.42,0.00,0.00,1.67,0.0,1.67,14.2,4.17,29.4,0.83,7.50,5.83,0.83,0.00,0.00,0.83,0.42,0.83,0.42,0.00,Matches
345,Emerson Palmieri\Emerson-Palmieri,it ITA,DF,Chelsea,26-217,1994,1.0,3.00,2.00,1.00,1.00,1.00,1.00,3.00,33.3,2.00,14.0,3.00,21.4,6.00,3.00,5.00,2.00,0.00,0.00,2.00,1.00,4.00,10.0,0.00,Matches
346,Thomas Partey\Thomas-Partey,gh GHA,MF,Arsenal,27-268,1993,8.7,2.99,1.95,1.15,1.61,0.23,1.61,3.33,48.3,1.72,15.3,6.44,42.1,5.63,7.47,2.18,1.95,0.23,0.00,1.72,0.92,3.91,1.38,0.00,Matches
347,Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,33-021,1988,28.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.07,0.00,0.0,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
348,Bailey Peacock-Farrell\Bailey-Peacock-Farrell,nir NIR,GK,Burnley,24-130,1996,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
349,Lee Peltier\Lee-Peltier,eng ENG,DF,West Brom,34-087,1986,2.5,4.00,2.80,3.60,0.40,0.00,1.20,1.20,100.0,0.00,12.8,4.80,37.5,6.00,5.60,1.20,0.80,0.00,0.00,0.80,0.80,4.80,4.80,0.00,Matches
350,Nicolas Pépé\Nicolas-Pepe,ci CIV,FW,Arsenal,25-283,1995,11.1,1.35,1.17,0.54,0.72,0.09,0.63,1.44,43.8,0.81,12.8,3.69,28.9,2.88,4.59,5.32,1.35,0.09,0.00,1.26,1.08,2.43,0.81,0.09,Matches
351,Matheus Pereira\Matheus-Pereira,br BRA,MFFW,West Brom,24-307,1996,20.1,1.29,0.80,0.45,0.60,0.25,0.30,1.84,16.2,1.54,16.0,4.38,27.3,3.83,8.26,3.93,1.04,0.00,0.00,1.04,1.09,2.39,0.75,0.00,Matches
352,Ricardo Pereira\Ricardo-Pereira,pt POR,DFFW,Leicester City,27-153,1993,7.6,3.68,1.71,2.37,1.18,0.13,1.32,2.89,45.5,1.58,17.2,5.66,32.8,8.42,6.18,2.63,2.63,0.00,0.00,2.63,1.58,5.26,2.89,0.00,Matches
353,Ayoze Pérez\Ayoze-Perez,es ESP,FWMF,Leicester City,27-228,1993,9.8,2.45,1.02,0.82,1.33,0.31,0.71,3.06,23.3,2.35,21.6,5.51,25.5,4.49,10.2,6.94,2.24,0.10,0.00,2.14,1.12,3.57,0.51,0.00,Matches
354,Kalvin Phillips\Kalvin-Phillips,eng ENG,MF,Leeds United,25-096,1995,17.5,2.86,1.60,1.77,0.80,0.29,0.91,2.91,31.4,2.00,20.1,6.63,33.0,8.57,9.77,1.77,2.29,0.57,0.00,1.71,1.71,4.57,2.23,0.00,Matches
355,Matt Phillips\Matt-Phillips,sco SCO,MFDF,West Brom,29-360,1991,11.6,0.95,0.60,0.26,0.34,0.34,0.26,1.29,20.0,1.03,14.6,3.36,23.1,5.00,5.86,3.71,2.93,0.26,0.09,2.67,0.78,1.72,0.95,0.00,Matches
356,Nathaniel Phillips\Nathaniel-Phillips,eng ENG,DF,Liverpool,23-352,1997,8.2,1.10,0.61,0.73,0.37,0.00,0.00,1.22,0.0,1.22,11.0,4.15,37.8,5.24,5.37,0.37,1.22,0.73,0.00,0.49,0.98,2.07,6.83,0.00,Matches
357,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,27-001,1994,21.0,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.0,0.05,0.24,0.05,20.0,0.24,0.00,0.00,0.05,0.00,0.00,0.05,0.00,0.00,0.14,0.10,Matches
358,Erik Pieters\Erik-Pieters,nl NED,DFMF,Burnley,32-213,1988,11.7,2.65,1.71,1.54,0.94,0.17,1.20,2.99,40.0,1.79,14.7,3.59,24.4,6.58,6.07,2.05,3.33,0.68,0.09,2.65,0.51,3.16,2.65,0.00,Matches
359,Daniel Podence\Daniel-Podence,pt POR,FWMF,Wolves,25-138,1995,14.6,1.23,0.48,0.34,0.55,0.34,0.41,1.30,31.6,0.89,12.2,3.42,28.1,2.60,5.21,4.38,0.34,0.07,0.00,0.27,0.82,2.05,0.34,0.00,Matches
360,Paul Pogba\Paul-Pogba,fr FRA,MFFW,Manchester Utd,27-358,1993,15.0,2.13,1.47,0.87,0.93,0.33,0.60,1.73,34.6,1.13,14.1,4.80,34.0,4.80,5.93,3.40,0.87,0.07,0.00,0.80,1.00,3.13,2.13,0.00,Matches
361,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,28-323,1992,27.0,0.04,0.00,0.04,0.00,0.00,0.04,0.07,50.0,0.04,0.22,0.07,33.3,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.11,0.04,Matches
