Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,OG,Matches
348,Bailey Peacock-Farrell\Bailey-Peacock-Farrell,nir NIR,GK,Burnley,24-130,1996,1.0,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
349,Lee Peltier\Lee-Peltier,eng ENG,DF,West Brom,34-087,1986,2.5,0.80,0.79,0.80,0.00,0.00,0.00,0.00,0.00,0.40,0.39,0.40,0.00,0.00,0.00,0.00,0.00,0.00,Matches
350,Nicolas Pépé\Nicolas-Pepe,ci CIV,FW,Arsenal,25-283,1995,11.1,1.89,1.90,1.08,0.27,0.27,0.18,0.09,0.00,0.45,0.45,0.09,0.00,0.18,0.09,0.09,0.00,0.00,Matches
351,Matheus Pereira\Matheus-Pereira,br BRA,MFFW,West Brom,24-307,1996,20.1,3.23,3.23,2.14,0.75,0.10,0.05,0.15,0.05,0.30,0.30,0.15,0.05,0.00,0.00,0.05,0.05,0.00,Matches
352,Ricardo Pereira\Ricardo-Pereira,pt POR,DFFW,Leicester City,27-153,1993,7.6,1.32,1.32,1.32,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,Matches
353,Ayoze Pérez\Ayoze-Perez,es ESP,FWMF,Leicester City,27-228,1993,9.8,3.78,3.77,2.65,0.20,0.41,0.31,0.20,0.00,0.41,0.41,0.31,0.00,0.10,0.00,0.00,0.00,0.00,Matches
354,Kalvin Phillips\Kalvin-Phillips,eng ENG,MF,Leeds United,25-096,1995,17.5,2.34,2.35,1.31,0.86,0.00,0.06,0.00,0.11,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.00,Matches
355,Matt Phillips\Matt-Phillips,sco SCO,MFDF,West Brom,29-360,1991,11.6,1.98,1.98,1.38,0.52,0.09,0.00,0.00,0.00,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,Matches
356,Nathaniel Phillips\Nathaniel-Phillips,eng ENG,DF,Liverpool,23-352,1997,8.2,0.61,0.61,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
357,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,27-001,1994,21.0,0.24,0.24,0.19,0.05,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,Matches
358,Erik Pieters\Erik-Pieters,nl NED,DFMF,Burnley,32-213,1988,11.7,0.77,0.77,0.60,0.00,0.00,0.09,0.09,0.00,0.17,0.17,0.09,0.00,0.00,0.09,0.00,0.00,0.00,Matches
359,Daniel Podence\Daniel-Podence,pt POR,FWMF,Wolves,25-138,1995,14.6,3.29,3.28,2.19,0.07,0.62,0.07,0.27,0.07,0.48,0.48,0.21,0.00,0.27,0.00,0.00,0.00,0.00,Matches
360,Paul Pogba\Paul-Pogba,fr FRA,MFFW,Manchester Utd,27-358,1993,15.0,3.07,3.07,2.07,0.07,0.13,0.20,0.40,0.20,0.13,0.13,0.00,0.00,0.07,0.00,0.07,0.00,0.00,Matches
361,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,28-323,1992,27.0,0.22,0.22,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
362,Dennis Praet\Dennis-Praet,be BEL,MFFW,Leicester City,26-298,1994,7.3,1.78,1.79,1.64,0.00,0.00,0.00,0.00,0.14,0.27,0.28,0.27,0.00,0.00,0.00,0.00,0.00,0.00,Matches
363,Davy Pröpper\Davy-Propper,nl NED,MF,Brighton,29-187,1991,2.2,0.45,0.46,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
364,Christian Pulisic\Christian-Pulisic,us USA,FWMF,Chelsea,22-171,1998,11.2,3.48,3.47,2.32,0.09,0.45,0.18,0.27,0.18,0.45,0.44,0.36,0.00,0.00,0.09,0.00,0.00,0.00,Matches
365,Aaron Ramsdale\Aaron-Ramsdale,eng ENG,GK,Sheffield Utd,22-298,1998,28.0,0.21,0.21,0.18,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
366,Jacob Ramsey\Jacob-Ramsey,eng ENG,MF,Aston Villa,19-284,2001,3.7,1.62,1.62,1.62,0.00,0.00,0.00,0.00,0.00,0.27,0.27,0.27,0.00,0.00,0.00,0.00,0.00,0.00,Matches
367,Kayne Ramsey\Kayne-Ramsey,eng ENG,DF,Southampton,20-149,2000,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
368,Darren Randolph\Darren-Randolph,ie IRL,GK,West Ham,33-300,1987,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
369,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,23-128,1997,25.4,2.91,2.91,2.13,0.00,0.47,0.08,0.24,0.00,0.51,0.51,0.43,0.00,0.04,0.00,0.04,0.00,0.00,Matches
370,Tim Ream\Tim-Ream,us USA,DF,Fulham,33-154,1987,5.0,0.20,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
371,Nathan Redmond\Nathan-Redmond,eng ENG,MFFW,Southampton,27-002,1994,10.7,2.06,2.05,1.68,0.00,0.19,0.09,0.09,0.00,0.28,0.28,0.28,0.00,0.00,0.00,0.00,0.00,0.00,Matches
372,Harrison Reed\Harrison-Reed,eng ENG,MF,Fulham,26-040,1995,19.9,1.56,1.56,1.26,0.25,0.00,0.05,0.00,0.00,0.15,0.15,0.10,0.00,0.00,0.05,0.00,0.00,0.00,Matches
373,Sergio Reguilón\Sergio-Reguilon,es ESP,DF,Tottenham,24-082,1996,14.6,1.78,1.78,1.23,0.00,0.07,0.34,0.14,0.00,0.41,0.41,0.41,0.00,0.00,0.00,0.00,0.00,0.00,Matches
374,Bobby Reid\Bobby-Reid,jm JAM,FWDF,Fulham,28-034,1993,18.6,1.29,1.29,1.08,0.00,0.11,0.05,0.05,0.00,0.16,0.16,0.11,0.00,0.00,0.00,0.05,0.00,0.00,Matches
375,Declan Rice\Declan-Rice,eng ENG,MF,West Ham,22-053,1999,26.0,1.58,1.58,1.38,0.04,0.08,0.04,0.00,0.04,0.12,0.12,0.08,0.00,0.00,0.04,0.00,0.00,0.00,Matches
376,Lewis Richardson\Lewis-Richardson,eng ENG,FW,Burnley,18-029,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
377,Richarlison\Richarlison,br BRA,FW,Everton,23-302,1997,20.0,2.05,2.05,1.40,0.00,0.30,0.10,0.25,0.00,0.40,0.40,0.20,0.00,0.10,0.05,0.05,0.00,0.00,Matches
378,Jaïro Riedewald\Jairo-Riedewald,nl NED,MF,Crystal Palace,24-180,1996,13.9,1.15,1.15,1.08,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
379,Matt Ritchie\Matt-Ritchie,sco SCO,DFMF,Newcastle Utd,31-179,1989,6.1,2.95,2.96,1.15,1.64,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
380,Tyler Roberts\Tyler-Roberts,wal WAL,MFFW,Leeds United,22-055,1999,6.7,2.99,2.99,2.24,0.00,0.30,0.15,0.30,0.00,0.30,0.30,0.30,0.00,0.00,0.00,0.00,0.00,0.00,Matches
381,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,26-362,1994,27.9,2.72,2.72,2.19,0.43,0.11,0.00,0.00,0.00,0.36,0.36,0.22,0.07,0.07,0.00,0.00,0.00,0.00,Matches
382,Antonee Robinson\Antonee-Robinson,us USA,DF,Fulham,23-212,1997,18.9,2.38,2.38,2.06,0.16,0.05,0.00,0.11,0.00,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,Matches
383,Callum Robinson\Callum-Robinson,ie IRL,FWMF,West Brom,26-034,1995,13.2,2.20,2.20,1.52,0.00,0.38,0.08,0.23,0.00,0.23,0.23,0.00,0.00,0.08,0.00,0.15,0.00,0.00,Matches
384,Jack Robinson\Jack-Robinson,eng ENG,DF,Sheffield Utd,27-188,1993,6.7,0.30,0.30,0.15,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.00,0.00,0.00,0.00,0.15,0.00,0.00,Matches
385,Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FWMF,West Brom,31-291,1989,2.8,1.43,1.42,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
386,Marek Rodák\Marek-Rodak,sk SVK,GK,Fulham,24-085,1996,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
387,Joe Rodon\Joe-Rodon,wal WAL,DF,Tottenham,23-137,1997,4.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
388,Rodri\Rodri,es ESP,MF,Manchester City,24-259,1996,23.1,2.55,2.55,2.08,0.00,0.17,0.09,0.04,0.17,0.22,0.22,0.17,0.00,0.00,0.00,0.00,0.04,0.00,Matches
389,Rodrigo\Rodrigo,es ESP,MF,Leeds United,30-002,1991,11.0,4.27,4.28,3.36,0.00,0.27,0.45,0.09,0.09,0.64,0.64,0.36,0.00,0.00,0.27,0.00,0.00,0.00,Matches
390,James Rodríguez\James-Rodriguez,co COL,FWMF,Everton,29-239,1991,14.9,3.69,3.68,2.35,0.74,0.20,0.00,0.27,0.13,0.81,0.80,0.54,0.27,0.00,0.00,0.00,0.00,0.00,Matches
391,Jay Rodriguez\Jay-Rodriguez,eng ENG,FWMF,Burnley,31-222,1989,12.4,1.61,1.61,0.97,0.00,0.32,0.16,0.16,0.00,0.24,0.24,0.16,0.00,0.08,0.00,0.00,0.00,0.00,Matches
392,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,29-165,1991,19.2,1.77,1.77,1.51,0.00,0.00,0.00,0.10,0.16,0.21,0.21,0.21,0.00,0.00,0.00,0.00,0.00,0.00,Matches
393,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,28-005,1993,12.0,0.58,0.58,0.50,0.08,0.00,0.00,0.00,0.00,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,Matches
394,Mathew Ryan\Mathew-Ryan,au AUS,GK,Arsenal,28-334,1992,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
395,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,28-334,1992,11.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
396,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,FWMF,Newcastle Utd,23-361,1997,10.6,3.11,3.11,2.17,0.09,0.57,0.00,0.28,0.00,0.66,0.66,0.57,0.00,0.09,0.00,0.00,0.00,0.00,Matches
397,Romain Saïss\Romain-Saiss,ma MAR,DF,Wolves,30-347,1990,18.7,0.48,0.48,0.37,0.05,0.00,0.05,0.00,0.00,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,Matches
398,Bukayo Saka\Bukayo-Saka,eng ENG,FWDF,Arsenal,19-184,2001,21.7,3.59,3.60,2.12,0.41,0.37,0.32,0.37,0.00,0.37,0.37,0.23,0.00,0.05,0.00,0.09,0.00,0.00,Matches
399,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,31-023,1990,3.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
400,Mohamed Salah\Mohamed-Salah,eg EGY,FW,Liverpool,28-266,1992,25.0,3.04,3.04,2.20,0.04,0.12,0.36,0.24,0.08,0.36,0.36,0.20,0.00,0.00,0.08,0.08,0.00,0.00,Matches
401,Mohammed Salisu\Mohammed-Salisu,gh GHA,DF,Southampton,21-325,1999,2.9,0.34,0.34,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
402,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,24-269,1996,12.5,0.24,0.24,0.16,0.00,0.00,0.08,0.00,0.00,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,Matches
403,Robert Sánchez\Robert-Sanchez,es ESP,GK,Brighton,23-110,1997,16.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
404,Morgan Sanson\Morgan-Sanson,fr FRA,MF,Aston Villa,26-202,1994,1.5,0.67,0.69,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
405,Romaine Sawyers\Romaine-Sawyers,kn SKN,MF,West Brom,29-126,1991,16.5,0.79,0.79,0.73,0.00,0.00,0.00,0.06,0.00,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,0.00,Matches
406,Dane Scarlett\Dane-Scarlett,eng ENG,FW,Tottenham,16-349,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
407,Fabian Schär\Fabian-Schar,ch SUI,DF,Newcastle Utd,29-078,1991,13.4,0.67,0.67,0.52,0.00,0.00,0.00,0.07,0.07,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,Matches
408,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,MF,Crystal Palace,28-075,1992,11.2,2.23,2.23,1.70,0.00,0.18,0.09,0.27,0.00,0.36,0.36,0.18,0.00,0.00,0.09,0.09,0.00,0.00,Matches
409,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,34-123,1986,28.0,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
410,Nélson Semedo\Nelson-Semedo,pt POR,DF,Wolves,27-112,1993,24.6,1.59,1.59,1.34,0.04,0.00,0.12,0.04,0.04,0.20,0.20,0.16,0.00,0.00,0.04,0.00,0.00,0.00,Matches
411,Jamie Shackleton\Jamie-Shackleton,eng ENG,MFDF,Leeds United,21-151,1999,5.1,1.18,1.17,1.18,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,Matches
412,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,MFFW,Liverpool,29-149,1991,5.8,4.48,4.48,4.14,0.34,0.00,0.00,0.00,0.00,0.52,0.52,0.52,0.00,0.00,0.00,0.00,0.00,0.00,Matches
413,Billy Sharp\Billy-Sharp,eng ENG,FW,Sheffield Utd,35-031,1986,7.2,0.69,0.70,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
414,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,25-239,1995,21.5,3.77,3.77,2.37,1.16,0.00,0.05,0.19,0.00,0.51,0.51,0.28,0.14,0.00,0.00,0.09,0.00,0.00,Matches
415,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,29-009,1992,18.1,2.43,2.43,1.27,1.05,0.00,0.06,0.06,0.00,0.28,0.28,0.17,0.11,0.00,0.00,0.00,0.00,0.00,Matches
416,Shola Shoretire\Shola-Shoretire,eng ENG,FW,Manchester Utd,17-034,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
417,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MF,Everton,31-181,1989,15.9,2.33,2.32,1.26,0.94,0.00,0.06,0.06,0.00,0.25,0.25,0.19,0.06,0.00,0.00,0.00,0.00,0.00,Matches
418,Bernardo Silva\Bernardo-Silva,pt POR,MFFW,Manchester City,26-210,1994,17.4,3.45,3.45,2.64,0.11,0.17,0.23,0.17,0.11,0.34,0.35,0.29,0.00,0.00,0.06,0.00,0.00,0.00,Matches
419,Fábio Silva\Fabio-Silva,pt POR,FW,Wolves,18-232,2002,8.9,1.91,1.91,1.01,0.00,0.22,0.34,0.34,0.00,0.11,0.11,0.00,0.00,0.00,0.00,0.11,0.00,0.00,Matches
420,Thiago Silva\Thiago-Silva,br BRA,DF,Chelsea,36-167,1984,16.2,0.74,0.74,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
421,Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Tottenham,31-204,1989,15.8,1.01,1.01,0.95,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.00,Matches
422,Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,32-263,1988,0.2,5.00,4.50,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
423,William Smallbone\William-Smallbone,ie IRL,MF,Southampton,21-015,2000,1.9,1.58,1.57,1.05,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
424,Emile Smith-Rowe\Emile-Smith-Rowe,eng ENG,MFFW,Arsenal,20-223,2000,9.5,2.63,2.64,2.11,0.00,0.11,0.21,0.21,0.00,0.74,0.74,0.63,0.00,0.00,0.11,0.00,0.00,0.00,Matches
425,Robert Snodgrass\Robert-Snodgrass,sco SCO,FWDF,West Ham,33-182,1987,0.1,10.0,18.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
426,Robert Snodgrass\Robert-Snodgrass,sco SCO,MFFW,West Brom,33-182,1987,5.6,1.07,1.07,1.07,0.00,0.00,0.00,0.00,0.00,0.18,0.18,0.18,0.00,0.00,0.00,0.00,0.00,0.00,Matches
427,Cédric Soares\Cedric-Soares,pt POR,DF,Arsenal,29-189,1991,6.8,1.76,1.77,1.03,0.29,0.29,0.00,0.00,0.15,0.44,0.44,0.29,0.00,0.00,0.00,0.00,0.15,0.00,Matches
428,Tomáš Souček\Tomas-Soucek,cz CZE,MF,West Ham,26-009,1995,26.0,1.12,1.12,0.73,0.08,0.04,0.15,0.12,0.00,0.15,0.15,0.08,0.00,0.00,0.08,0.00,0.00,0.00,Matches
429,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Leicester City,24-289,1996,12.2,0.49,0.49,0.33,0.00,0.00,0.08,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
430,Zack Steffen\Zack-Steffen,us USA,GK,Manchester City,25-340,1995,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
431,Dale Stephens\Dale-Stephens,eng ENG,MF,Burnley,31-269,1989,2.9,0.69,0.69,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
432,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,27-040,1994,11.4,0.88,0.88,0.79,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
433,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,26-090,1994,22.9,3.36,3.37,2.23,0.00,0.48,0.31,0.35,0.00,0.48,0.48,0.26,0.00,0.09,0.09,0.04,0.00,0.00,Matches
434,Enda Stevens\Enda-Stevens,ie IRL,DF,Sheffield Utd,30-242,1990,20.0,1.00,1.00,0.90,0.00,0.05,0.00,0.05,0.00,0.10,0.10,0.05,0.00,0.00,0.00,0.05,0.00,0.00,Matches
435,John Stones\John-Stones,eng ENG,DF,Manchester City,26-284,1994,17.0,0.41,0.41,0.41,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.00,Matches
436,Pascal Struijk\Pascal-Struijk,nl NED,DFMF,Leeds United,21-209,1999,14.8,0.34,0.34,0.27,0.00,0.00,0.07,0.00,0.00,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,Matches
437,Japhet Tanganga\Japhet-Tanganga,eng ENG,DF,Tottenham,21-342,1999,1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
438,Matt Targett\Matt-Targett,eng ENG,DF,Aston Villa,25-171,1995,25.8,1.67,1.67,1.36,0.19,0.00,0.00,0.08,0.04,0.19,0.19,0.12,0.04,0.00,0.00,0.04,0.00,0.00,Matches
439,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,28-109,1992,26.0,0.54,0.54,0.35,0.15,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
440,Percy Tau\Percy-Tau,za RSA,FWMF,Brighton,26-299,1994,0.9,3.33,3.18,2.22,0.00,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
441,Sidnei Tavares\Sidnei-Tavares,pt POR,MF,Leicester City,19-160,2001,0.9,1.11,1.06,0.00,0.00,0.00,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
442,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,27-171,1993,19.3,1.04,1.04,0.78,0.05,0.00,0.05,0.16,0.00,0.16,0.16,0.10,0.00,0.00,0.00,0.05,0.00,0.00,Matches
443,Neil Taylor\Neil-Taylor,wal WAL,DF,Aston Villa,32-029,1989,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
444,Allan Tchaptchet\Allan-Tchaptchet,fr FRA,DF,Southampton,19-077,2001,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
445,Nathan Tella\Nathan-Tella,eng ENG,FWMF,Southampton,21-246,1999,3.7,1.89,1.87,0.54,0.00,0.54,0.00,0.81,0.00,0.27,0.27,0.00,0.00,0.00,0.00,0.27,0.00,0.00,Matches
446,Alex Telles\Alex-Telles,br BRA,DF,Manchester Utd,28-083,1992,5.7,2.98,3.00,1.23,1.23,0.00,0.35,0.18,0.00,0.35,0.35,0.18,0.18,0.00,0.00,0.00,0.00,0.00,Matches
447,Kenny Tete\Kenny-Tete,nl NED,DF,Fulham,25-150,1995,10.6,2.08,2.07,1.98,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,Matches
448,Luke Thomas\Luke-Thomas,eng ENG,DF,Leicester City,19-271,2001,4.5,1.11,1.11,0.67,0.00,0.00,0.00,0.22,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
449,Youri Tielemans\Youri-Tielemans,be BEL,MF,Leicester City,23-305,1997,27.3,2.45,2.45,2.01,0.07,0.04,0.15,0.07,0.11,0.44,0.44,0.37,0.00,0.00,0.00,0.04,0.04,0.00,Matches
450,Kieran Tierney\Kieran-Tierney,sco SCO,DF,Arsenal,23-276,1997,19.9,2.31,2.31,1.81,0.10,0.20,0.05,0.15,0.00,0.20,0.20,0.05,0.00,0.10,0.00,0.05,0.00,0.00,Matches
451,James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,31-344,1989,4.3,0.47,0.46,0.23,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
452,Fikayo Tomori\Fikayo-Tomori,eng ENG,DF,Chelsea,23-079,1997,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
453,Ferrán Torres\Ferran-Torres,es ESP,FW,Manchester City,21-007,2000,8.9,2.36,2.35,1.57,0.00,0.45,0.00,0.22,0.11,0.56,0.56,0.34,0.00,0.11,0.00,0.11,0.00,0.00,Matches
454,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,29-274,1991,0.5,4.00,3.75,4.00,0.00,0.00,0.00,0.00,0.00,2.00,1.87,2.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
455,Andros Townsend\Andros-Townsend,eng ENG,MFFW,Crystal Palace,29-235,1991,20.0,2.15,2.15,1.30,0.50,0.20,0.00,0.05,0.10,0.30,0.30,0.25,0.05,0.00,0.00,0.00,0.00,0.00,Matches
456,Conor Townsend\Conor-Townsend,eng ENG,DF,West Brom,28-004,1993,14.8,1.28,1.28,1.22,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
457,Adama Traoré\Adama-Traore,es ESP,FWDF,Wolves,25-042,1996,20.8,3.85,3.84,2.50,0.00,0.72,0.14,0.43,0.05,0.10,0.10,0.00,0.00,0.00,0.05,0.05,0.00,0.00,Matches
458,Bertrand Traoré\Bertrand-Traore,bf BFA,FW,Aston Villa,25-183,1995,16.1,2.73,2.74,1.06,0.50,0.50,0.25,0.37,0.06,0.31,0.31,0.19,0.06,0.00,0.00,0.00,0.06,0.00,Matches
459,Trézéguet\Trezeguet,eg EGY,FW,Aston Villa,26-158,1994,10.1,2.38,2.37,1.58,0.00,0.10,0.30,0.40,0.00,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,Matches
460,Leandro Trossard\Leandro-Trossard,be BEL,FWMF,Brighton,26-094,1994,20.3,3.65,3.65,2.51,0.44,0.10,0.30,0.20,0.10,0.34,0.35,0.25,0.05,0.00,0.05,0.00,0.00,0.00,Matches
461,Kostas Tsimikas\Kostas-Tsimikas,gr GRE,DF,Liverpool,24-300,1996,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
462,Axel Tuanzebe\Axel-Tuanzebe,eng ENG,DF,Manchester Utd,23-114,1997,1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
463,Cengiz Ünder\Cengiz-Under,tr TUR,MFFW,Leicester City,23-237,1997,3.1,4.19,4.16,3.23,0.00,0.65,0.32,0.00,0.00,0.65,0.64,0.65,0.00,0.00,0.00,0.00,0.00,0.00,Matches
464,Yan Valery\Yan-Valery,fr FRA,DFMF,Southampton,22-014,1999,1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
